V160001_orig,p_trump,p_clinton,V162062x,V161310x,V162174,V161126,V161158x,V161244,V161267,V161342,V162256,V162125x,V161010d
403098,0.561639724,0.438360276,2,1,1,5,6,1,62,1,2,4,51
403100,0.249700574,0.750299426,-2,1,2,99,3,1,30,1,3,2,42
403101,0.381036744,0.618963256,-2,1,1,99,4,1,27,2,3,2,23
403105,0.021963209,0.978036791,1,1,1,2,2,2,48,1,2,2,6
403108,0.181751607,0.818248393,1,2,1,99,1,1,66,2,4,1,39
403111,0.021110989,0.978889011,1,5,1,3,1,2,31,2,2,1,6
403113,0.45387133,0.54612867,3,1,1,5,6,1,33,2,2,2,22
403114,0.444454367,0.555545633,-2,1,-7,4,6,1,67,2,-7,-7,26
403115,0.41167061,0.58832939,3,1,1,5,6,1,48,2,3,2,39
403120,0.634231887,0.365768113,4,1,1,5,5,1,62,2,2,1,4
403121,0.186347792,0.813652208,-2,1,1,4,2,2,59,2,2,1,17
403122,0.672475738,0.327524262,2,1,1,5,5,1,19,1,2,2,12
403123,0.11427738,0.88572262,1,1,1,3,1,2,21,2,2,4,47
403125,0.883663219,0.116336781,2,1,2,6,7,1,64,2,2,1,6
403128,0.39573395,0.60426605,2,1,1,99,6,2,51,2,2,2,51
403129,0.188362178,0.811637822,-2,2,2,2,1,1,23,1,4,3,29
403135,0.079667168,0.920332832,1,2,1,4,2,2,44,2,1,3,39
403136,0.48371047,0.51628953,1,1,1,3,4,2,72,2,2,1,22
403138,0.227954035,0.772045965,-2,1,1,4,4,2,35,1,3,2,36
403143,0.10226755,0.89773245,1,1,1,4,1,2,72,1,2,2,32
403145,0.93690474,0.06309526,3,1,1,6,7,1,47,2,2,1,12
403148,0.947721194,0.052278806,-2,1,-6,99,7,1,66,2,-6,-6,22
403152,0.858975849,0.141024151,2,1,1,6,6,1,69,1,3,1,39
403154,0.031484812,0.968515188,1,1,1,2,1,2,52,1,1,4,42
403155,0.339686912,0.660313088,2,1,1,5,2,1,33,2,2,1,29
403159,0.496764487,0.503235513,-9,1,1,4,4,2,-9,2,1,3,48
403160,0.533917467,0.466082533,2,1,1,5,6,1,35,1,1,1,9
403164,0.622150333,0.377849667,1,1,1,99,2,1,60,2,3,1,21
403166,0.46521321,0.53478679,2,1,2,5,5,2,43,1,4,2,12
403170,0.090408072,0.909591928,1,2,1,99,1,1,51,2,4,4,28
403172,0.034354796,0.965645204,1,1,1,2,1,2,45,2,3,4,26
403173,0.117691113,0.882308887,1,1,1,99,3,2,55,2,3,2,26
403174,0.283645111,0.716354889,-2,1,1,3,3,1,24,1,3,2,46
403175,0.06780541,0.93219459,1,3,2,99,2,1,21,2,2,1,6
403176,0.853015334,0.146984666,2,1,1,6,5,1,47,1,2,2,22
403178,0.012700367,0.987299633,1,2,1,2,1,1,68,2,1,2,37
403181,0.211345777,0.788654223,-2,5,2,4,3,1,39,1,3,1,26
403182,0.062773482,0.937226518,-2,3,1,4,3,2,51,2,3,2,51
403187,0.595783344,0.404216656,3,6,2,5,2,1,71,2,3,1,42
403190,0.850631984,0.149368016,-2,1,-7,4,5,2,46,1,-7,-7,2
403192,0.240646799,0.759353201,1,1,1,3,3,2,58,1,1,1,48
403195,0.048384803,0.951615197,1,5,1,3,1,1,37,1,2,4,48
403203,0.030287905,0.969712095,1,1,1,2,2,1,67,1,1,2,41
403211,0.935406233,0.064593767,-2,1,-6,5,5,2,50,1,-6,-6,47
403213,0.469216577,0.530783423,1,1,2,4,4,1,50,1,2,1,24
403214,0.511719345,0.488280655,2,1,1,6,6,2,-9,1,3,2,17
403216,0.930915436,0.069084564,2,1,1,6,7,1,25,2,3,2,18
403217,0.14339346,0.85660654,-2,1,-6,2,1,1,73,1,-6,-6,40
403219,0.146311448,0.853688552,-2,5,1,99,2,1,60,2,3,1,8
403220,0.03071179,0.96928821,1,2,1,99,1,1,37,2,1,1,26
403221,0.018346486,0.981653514,1,1,1,1,1,2,28,2,2,1,6
403222,0.548120746,0.451879254,2,1,1,6,6,1,58,1,2,2,27
403226,0.960221764,0.039778236,2,1,1,6,7,2,38,1,1,1,25
403228,0.075017004,0.924982996,1,1,1,3,1,2,68,2,1,1,53
403230,0.362261745,0.637738255,2,1,1,4,4,2,84,1,2,1,9
403236,0.187942055,0.812057945,1,-2,2,99,1,1,31,-9,-9,5,13
403237,0.498196698,0.501803302,1,1,1,99,2,2,62,1,2,1,42
403241,0.955080756,0.044919244,2,1,1,5,7,1,65,1,1,1,4
403252,0.975443581,0.024556419,-2,1,-6,99,5,2,69,1,-6,-6,26
403253,0.323060578,0.676939422,-2,1,-6,4,5,2,40,2,-6,-6,4
403259,0.225978769,0.774021231,-2,5,-6,99,4,1,38,2,-6,-6,34
403260,0.603045832,0.396954168,-2,-2,2,99,-9,-9,-9,1,3,-9,36
403265,0.232337356,0.767662644,-2,2,1,4,4,1,26,1,2,3,48
403267,0.119661527,0.880338473,-2,6,-6,99,2,1,68,2,-6,-6,32
403272,0.654264217,0.345735783,2,1,1,99,6,2,65,2,3,1,37
403273,0.032791526,0.967208474,1,1,1,2,1,2,67,2,2,1,4
403277,0.226257363,0.773742637,3,1,2,3,5,2,54,2,3,3,25
403278,0.875973907,0.124026093,2,1,1,6,7,1,36,1,3,2,24
403282,0.016911168,0.983088832,1,1,1,2,1,2,63,2,1,1,34
403283,0.383311055,0.616688945,-2,1,2,4,6,2,50,1,3,1,12
403285,0.194589035,0.805410965,-2,1,1,99,6,1,44,2,4,4,12
403286,0.532591269,0.467408731,2,1,2,99,4,2,51,2,2,1,17
403287,0.858279365,0.141720635,2,1,1,7,6,1,62,2,2,1,28
403292,0.801712782,0.198287218,-2,6,-6,99,5,2,56,1,-6,-6,8
403293,0.761420487,0.238579513,2,1,1,6,4,2,-9,1,2,1,36
403296,0.517330725,0.482669275,2,1,1,5,5,2,39,2,2,1,12
403297,0.114356217,0.885643783,1,1,1,3,1,1,54,2,2,1,42
403298,0.396769801,0.603230199,1,1,1,5,2,2,63,1,2,1,51
403302,0.987995843,0.012004157,2,1,1,6,7,1,72,1,1,1,37
403306,0.039991585,0.960008415,1,1,2,3,3,1,30,2,2,1,25
403307,0.98374546,0.01625454,2,1,-6,7,7,1,64,1,-6,-6,37
403308,0.83409265,0.16590735,2,1,1,4,4,2,39,1,3,1,21
403314,0.474317686,0.525682314,2,1,1,99,2,1,44,2,2,1,47
403317,0.929578966,0.070421034,2,1,1,7,7,2,73,2,2,1,6
403318,0.74718345,0.25281655,1,1,-6,99,4,2,54,1,-6,-6,32
403321,0.086667077,0.913332923,1,2,2,99,3,1,75,2,4,3,10
403322,0.979764036,0.020235964,2,3,1,-9,7,1,47,1,1,1,48
403323,0.108121046,0.891878954,1,1,1,3,2,2,42,2,2,4,42
403324,0.021040725,0.978959275,1,2,1,4,1,1,53,2,2,1,9
403330,0.945584146,0.054415854,2,1,1,7,4,1,67,1,2,1,28
403331,0.022091559,0.977908441,-2,2,1,1,2,2,69,2,3,4,4
403336,0.959192269,0.040807731,2,1,1,7,7,1,59,2,2,1,23
403343,0.127783266,0.872216734,-2,5,1,99,4,1,33,2,2,2,24
403345,0.014155128,0.985844872,1,1,1,1,2,2,63,1,2,4,6
403347,0.69105606,0.30894394,2,1,1,5,5,1,29,1,4,1,4
403348,0.703566818,0.296433182,2,1,2,5,6,2,67,1,2,1,51
403352,0.382940383,0.617059617,-2,6,-6,99,2,1,57,1,-6,-6,12
403353,0.872300883,0.127699117,2,1,1,5,7,2,27,2,2,1,17
403354,0.063731313,0.936268687,1,2,1,99,1,1,66,2,2,1,40
403358,0.273647058,0.726352942,1,1,1,4,1,1,55,1,1,1,5
403362,0.230354334,0.769645666,-2,-2,-6,99,4,-9,-9,2,-6,-6,27
403367,0.624909223,0.375090777,1,1,2,5,1,1,23,1,3,1,21
403368,0.042839884,0.957160116,1,2,1,99,1,2,57,1,2,1,45
403373,0.722501747,0.277498253,3,1,1,4,4,2,61,1,2,1,16
403374,0.180366535,0.819633465,2,1,1,3,2,2,50,2,2,1,26
403376,0.062376001,0.937623999,1,1,1,4,3,1,68,2,1,1,53
403379,0.256843407,0.743156593,-2,1,1,5,6,2,46,1,2,2,9
403380,0.044621779,0.955378221,5,-2,1,4,3,1,39,-9,2,2,26
403382,0.964053991,0.035946009,2,1,1,7,5,1,66,1,1,1,34
403383,0.008384152,0.991615848,1,1,1,2,1,2,65,1,1,4,25
403384,0.085820588,0.914179412,-2,2,-6,2,1,1,71,2,-6,-6,39
403385,0.402864191,0.597135809,-2,5,1,-9,4,2,38,1,2,1,32
403386,0.034388111,0.965611889,1,1,1,3,3,2,61,1,1,4,6
403387,0.2812915,0.7187085,-2,1,2,99,3,2,44,2,4,1,26
403389,0.642653754,0.357346246,-2,1,-6,4,5,2,28,2,-6,-6,26
403391,0.899503941,0.100496059,-2,1,-6,99,4,1,34,1,-6,-6,54
403392,0.316547065,0.683452935,2,1,1,99,2,1,62,2,4,1,17
403394,0.285356436,0.714643564,-2,1,2,99,6,1,49,2,4,4,27
403396,0.239666413,0.760333587,3,1,1,3,1,1,27,2,3,1,55
403399,0.559788368,0.440211632,2,1,1,6,4,2,65,1,2,2,27
403401,0.036339468,0.963660532,1,1,1,1,1,2,35,2,2,4,22
403402,0.354103973,0.645896027,2,1,1,4,5,2,51,2,2,2,4
403404,0.070094936,0.929905064,1,1,1,3,1,1,56,1,1,3,17
403406,0.086853715,0.913146285,-2,1,-6,1,1,2,39,1,-6,-6,26
403407,0.591171399,0.408828601,-2,1,1,99,6,1,44,2,1,3,42
403408,0.178985729,0.821014271,1,2,-6,4,3,1,69,1,-6,-6,39
403410,0.083249501,0.916750499,1,2,2,4,1,1,53,2,3,4,42
403411,0.481690242,0.518309758,-2,1,1,4,5,2,37,2,2,2,26
403413,0.210942873,0.789057127,1,1,1,3,1,1,68,2,3,1,42
403414,0.936506918,0.063493082,1,1,1,99,5,1,61,2,2,1,31
403416,0.972384498,0.027615502,1,1,1,5,7,2,68,1,1,1,37
403418,0.603264825,0.396735175,2,1,1,6,6,2,82,1,2,1,41
403419,0.042658129,0.957341871,1,1,1,3,1,2,69,1,2,2,34
403421,0.092820361,0.907179639,1,1,1,3,1,1,60,2,1,2,19
403423,0.003025694,0.996974306,1,2,1,2,1,1,30,2,2,4,34
403424,0.619050892,0.380949108,1,1,2,4,2,1,67,1,3,1,29
403427,0.113703828,0.886296172,2,1,2,3,2,2,33,1,3,2,53
403430,0.710047707,0.289952293,2,1,2,4,4,1,43,2,1,1,47
403431,0.892898214,0.107101786,2,1,1,6,7,1,61,2,3,1,12
403432,0.011713436,0.988286564,1,1,1,2,1,2,25,2,2,3,6
403434,0.084794803,0.915205197,-2,5,1,4,1,1,56,1,1,1,32
403442,0.128939124,0.871060876,1,1,1,4,3,1,53,1,1,1,36
403443,0.981986573,0.018013427,2,1,1,6,7,1,69,1,1,1,29
403454,0.822980058,0.177019942,2,1,1,6,6,1,47,1,3,1,51
403457,0.100710802,0.899289198,3,1,1,2,2,1,36,2,2,4,16
403458,0.306878377,0.693121623,-2,1,-6,2,4,2,38,1,-6,-6,39
403459,0.804074952,0.195925048,2,1,1,6,6,1,81,2,2,1,37
403460,0.983046245,0.016953755,2,1,1,7,7,1,53,1,2,1,37
403463,0.896225601,0.103774399,2,1,1,6,6,2,68,1,1,1,13
403464,0.646099806,0.353900194,-2,5,1,99,4,1,18,1,2,1,48
403470,0.096943043,0.903056957,1,1,2,99,1,2,76,1,3,2,41
403471,0.035822849,0.964177151,1,1,1,2,1,2,68,2,2,1,4
403474,0.158589477,0.841410523,-2,5,1,4,4,1,45,1,3,4,36
403476,0.029681907,0.970318093,-2,3,1,2,2,2,31,1,3,4,9
403478,0.080098448,0.919901552,1,1,1,3,3,1,25,2,2,3,4
403480,0.25355915,0.74644085,2,1,2,4,4,2,32,2,4,1,6
403481,0.014138052,0.985861948,1,1,1,2,1,2,54,1,1,4,9
403482,0.036536898,0.963463102,-2,1,2,2,6,2,20,2,4,4,6
403484,0.991798844,0.008201156,2,1,1,6,7,1,65,1,1,1,18
403491,0.070443725,0.929556275,-2,1,-7,1,2,2,32,1,-7,-7,8
403495,0.028287072,0.971712928,1,1,1,2,1,2,60,2,2,2,55
403498,0.029991776,0.970008224,1,6,1,3,1,1,63,2,1,2,37
403499,0.033143305,0.966856695,-2,5,1,2,2,2,28,2,2,4,13
403500,0.05129863,0.94870137,1,1,1,3,3,1,42,1,1,2,36
403501,0.203808497,0.796191503,-2,1,1,3,4,2,60,2,2,1,12
403502,0.295571628,0.704428372,-2,5,-6,99,2,2,33,1,-6,-6,5
403503,0.046934345,0.953065655,-2,1,1,2,1,2,57,2,2,2,19
403505,0.964122618,0.035877382,2,1,1,6,7,1,76,2,2,1,51
403508,0.984954097,0.015045903,2,1,1,7,7,1,62,2,1,1,47
403510,0.961109251,0.038890749,2,1,1,7,7,1,31,2,2,2,47
403511,0.548571432,0.451428568,-2,5,2,99,4,1,18,1,3,4,48
403512,0.07432382,0.92567618,1,6,1,2,3,1,34,2,2,1,21
403513,0.841123368,0.158876632,-2,1,-7,5,6,1,46,1,-7,-7,47
403515,0.663754621,0.336245379,-2,1,1,5,6,1,39,1,2,1,53
403517,0.049629427,0.950370573,1,1,1,2,1,2,54,1,1,1,53
403519,0.183841737,0.816158263,1,1,1,3,2,2,63,1,1,3,4
403523,0.089579754,0.910420246,4,1,2,3,3,1,35,2,2,2,48
403527,0.985413869,0.014586131,2,1,1,6,7,1,32,1,2,1,18
403528,0.124089073,0.875910927,-2,1,2,1,5,2,30,1,3,4,53
403535,0.851264201,0.148735799,5,1,1,6,5,1,30,2,3,1,46
403537,0.179189591,0.820810409,-2,1,1,99,3,1,31,1,3,2,26
403538,0.05630588,0.94369412,1,1,1,4,1,2,26,2,2,4,39
403540,0.188201996,0.811798004,1,1,1,99,1,2,42,2,3,1,42
403541,0.086775228,0.913224772,1,3,1,4,1,1,68,1,2,2,37
403546,0.070856316,0.929143684,1,1,1,2,1,2,65,2,2,2,47
403550,0.05494443,0.94505557,-2,2,-6,99,1,1,49,2,-6,-6,48
403552,0.097061896,0.902938104,-2,1,-6,4,2,1,66,2,-6,-6,6
403553,0.057521237,0.942478763,-2,1,-6,3,3,2,37,1,-6,-6,25
403554,0.9610826,0.0389174,-2,1,1,5,7,2,22,1,2,1,40
403560,0.843748082,0.156251918,-2,1,1,6,6,1,36,2,2,1,16
403563,0.630655859,0.369344141,1,1,1,99,4,1,28,2,3,1,51
403567,0.145376724,0.854623276,2,1,2,4,3,2,58,2,2,1,37
403570,0.925374653,0.074625347,2,1,2,5,7,1,60,1,4,1,13
403571,0.012253769,0.987746231,1,2,1,3,3,2,35,2,3,4,9
403573,0.05690853,0.94309147,1,2,2,99,1,1,47,2,3,1,6
403577,0.023654898,0.976345102,1,6,1,99,3,2,39,2,2,2,34
403578,0.139249281,0.860750719,1,1,1,4,1,2,53,2,2,1,42
403579,0.363190602,0.636809398,-2,1,1,4,4,2,53,2,3,2,19
403581,0.336396497,0.663603503,2,1,1,5,6,1,46,2,2,1,6
403593,0.892554276,0.107445724,5,1,2,5,7,1,30,1,3,1,36
403599,0.030364612,0.969635388,-2,2,1,99,1,2,42,2,3,4,13
403600,0.019702188,0.980297812,-2,1,1,99,1,1,53,2,2,4,17
403603,0.018490166,0.981509834,1,1,1,2,2,2,31,1,2,4,8
403605,0.420364515,0.579635485,-2,1,-6,4,4,2,71,1,-6,-6,12
403606,0.124115396,0.875884604,1,-2,1,4,3,1,-9,-9,3,1,53
403609,0.597806732,0.402193268,2,1,1,4,6,1,60,2,1,1,20
403612,0.810323509,0.189676491,-2,1,1,6,6,2,41,1,2,1,29
403616,0.955550062,0.044449938,2,1,1,6,7,1,23,1,3,2,42
403617,0.506586602,0.493413398,-2,1,1,5,5,2,38,1,2,3,36
403620,0.179807695,0.820192305,1,1,1,4,2,1,39,2,3,1,10
403623,0.059266846,0.940733154,3,2,1,3,3,2,35,1,2,4,13
403624,0.650245313,0.349754687,2,1,1,5,5,1,20,1,1,2,24
403625,0.288015123,0.711984877,1,5,1,4,4,1,51,1,2,1,6
403626,0.804368867,0.195631133,2,1,2,5,5,1,71,2,2,1,37
403630,0.439691748,0.560308252,3,1,1,5,2,1,25,1,2,1,4
403634,0.007937887,0.992062113,1,1,1,2,1,2,70,2,1,4,6
403635,0.195393417,0.804606583,1,1,1,2,2,1,38,2,2,3,18
403640,0.072509085,0.927490915,-2,1,2,4,3,2,28,2,3,2,55
403644,0.480615567,0.519384433,-2,1,1,4,6,1,32,1,2,1,53
403649,0.12632834,0.87367166,-2,1,-7,4,3,1,46,1,-7,-7,12
403650,0.457262869,0.542737131,-2,1,1,4,5,2,33,1,3,2,36
403653,0.963883142,0.036116858,2,1,2,99,7,1,58,2,3,1,21
403658,0.385759732,0.614240268,1,1,2,6,1,1,79,2,2,1,29
403660,0.121284182,0.878715818,1,1,1,5,6,2,40,2,2,2,6
403661,0.985942241,0.014057759,2,1,1,6,7,2,66,1,1,1,33
403669,0.024000753,0.975999247,1,1,1,1,1,2,69,2,1,4,5
403670,0.368292285,0.631707715,1,5,1,4,5,1,46,2,3,4,13
403672,0.807238142,0.192761858,2,1,1,4,7,1,38,1,3,1,6
403675,0.046116529,0.953883471,-2,5,1,4,1,2,50,1,3,-9,6
403678,0.470407921,0.529592079,-2,6,2,99,4,2,32,1,2,2,19
403679,0.046199288,0.953800712,-2,5,-6,3,3,2,26,2,-6,-6,17
403682,0.053435809,0.946564191,1,1,1,3,3,2,68,1,1,1,25
403683,0.018500139,0.981499861,-2,2,1,2,4,2,22,2,2,6,36
403684,0.558567798,0.441432202,3,6,1,5,5,1,56,1,2,4,39
403685,0.96356105,0.03643895,2,1,1,6,7,1,55,1,2,1,53
403688,0.332622791,0.667377209,-2,2,2,4,4,2,64,1,2,4,47
403690,0.698619291,0.301380709,-2,1,-7,99,5,1,61,2,-7,-7,6
403693,0.766143221,0.233856779,-2,1,1,4,6,1,54,2,2,1,21
403696,0.529397695,0.470602305,-2,1,1,5,6,1,36,2,3,1,37
403697,0.051872706,0.948127294,1,2,1,4,1,1,20,2,3,4,39
403698,0.889331889,0.110668111,2,1,1,4,5,2,69,1,1,1,37
403704,0.122612954,0.877387046,-2,1,1,3,2,1,27,1,2,3,36
403706,0.528172335,0.471827665,2,1,1,99,6,2,86,2,3,1,4
403707,0.070622241,0.929377759,1,1,1,4,1,2,57,2,2,4,42
403709,0.107015112,0.892984888,-2,1,1,99,2,2,30,2,3,2,17
403710,0.077700004,0.922299996,-2,2,2,99,3,1,40,2,3,4,26
403712,0.918731144,0.081268856,-2,1,-7,99,6,2,66,1,-7,-7,42
403716,0.01292479,0.98707521,1,5,2,2,2,2,36,1,1,4,6
403718,0.025077191,0.974922809,1,1,1,3,1,1,44,1,2,4,34
403723,0.086805566,0.913194434,1,4,2,4,3,1,55,2,2,2,26
403725,0.041116544,0.958883456,1,1,2,2,2,2,33,2,3,2,4
403732,0.123582241,0.876417759,1,1,1,99,3,2,58,2,3,4,48
403737,0.275162904,0.724837096,-2,2,1,99,4,1,31,1,3,2,48
403738,0.948462316,0.051537684,2,1,2,99,7,1,56,1,2,1,53
403740,0.216195417,0.783804583,2,5,1,4,2,1,57,2,2,1,48
403741,0.47172314,0.52827686,1,1,1,4,3,1,28,1,2,4,21
403744,0.027025184,0.972974816,1,1,1,2,1,1,37,2,2,3,26
403746,0.873624812,0.126375188,2,1,1,4,5,1,45,1,1,1,5
403748,0.762144455,0.237855545,2,5,1,7,4,1,43,2,1,3,51
403749,0.024297655,0.975702345,1,1,1,3,2,1,37,2,1,2,50
403750,0.037501108,0.962498892,1,1,1,3,1,2,66,2,1,1,6
403751,0.471688471,0.528311529,5,1,1,5,6,1,76,2,2,1,27
403752,0.0364648,0.9635352,1,2,1,2,1,1,75,2,2,2,1
403757,0.099306366,0.900693634,-2,2,2,4,3,1,33,1,3,4,48
403758,0.514916014,0.485083986,2,1,1,5,4,2,72,1,2,1,24
403761,0.009608052,0.990391948,1,5,1,2,1,1,26,2,2,1,6
403762,0.045642662,0.954357338,-2,1,1,4,3,1,72,1,2,2,6
403764,0.278502447,0.721497553,-2,1,1,5,4,2,38,2,4,1,6
403768,0.574469667,0.425530333,-2,1,2,99,4,2,35,2,4,1,24
403772,0.789165375,0.210834625,-2,1,2,99,5,2,67,2,2,1,36
403773,0.980608405,0.019391595,2,6,1,6,7,1,63,1,2,1,55
403776,0.917193898,0.082806102,-2,1,-6,4,5,1,42,1,-6,-6,21
403779,0.922550127,0.077449873,2,1,1,6,7,1,78,2,4,1,37
403780,0.6612897,0.3387103,-2,1,1,3,6,1,24,1,2,1,26
403781,0.111106625,0.888893375,1,1,1,2,1,2,66,1,2,2,31
403788,0.86190076,0.13809924,-2,1,2,6,5,1,57,2,3,1,13
403792,0.503766138,0.496233862,1,1,1,4,3,1,52,1,2,1,31
403796,0.01212776,0.98787224,1,2,1,2,1,2,45,2,2,1,36
403797,0.035911738,0.964088262,-2,5,-7,1,1,1,37,2,-7,-7,48
403800,0.354019156,0.645980844,1,1,2,4,2,1,39,2,2,3,45
403801,0.527900609,0.472099391,2,1,1,99,2,1,35,1,2,1,42
403806,0.028465335,0.971534665,1,2,1,99,1,1,46,2,1,1,5
403813,0.76510923,0.23489077,2,1,1,4,5,1,72,2,2,1,29
403820,0.932807812,0.067192188,-2,5,1,7,7,1,29,1,3,1,12
403821,0.958851617,0.041148383,2,1,1,7,7,2,62,2,2,1,24
403824,0.554708082,0.445291918,2,1,1,4,6,1,78,2,2,1,39
403829,0.725631577,0.274368423,-2,1,-6,6,7,2,29,2,-6,-6,8
403831,0.130524301,0.869475699,-2,2,1,4,4,2,26,1,2,4,37
403832,0.013722422,0.986277578,1,1,1,1,1,2,33,1,1,4,36
403835,0.835952845,0.164047155,-2,1,1,4,7,2,52,1,2,1,44
403837,0.74290113,0.25709887,2,1,1,7,5,1,69,2,2,2,36
403841,0.165553547,0.834446453,1,1,2,99,2,2,39,1,3,2,36
403844,0.300612397,0.699387603,2,1,2,6,6,1,50,2,3,4,34
403848,0.446478734,0.553521266,2,1,1,5,6,1,59,2,2,1,24
403851,0.029538324,0.970461676,5,5,1,2,4,2,34,2,2,4,4
403853,0.948945241,0.051054759,2,1,1,6,7,2,35,1,3,1,29
403857,0.130004359,0.869995641,-2,1,-6,5,2,2,54,2,-6,-6,41
403860,0.068389495,0.931610505,-2,1,1,3,1,1,25,1,2,7,34
403861,0.893996401,0.106003599,2,6,1,5,7,1,58,2,2,1,13
403864,0.0134927,0.9865073,1,2,1,1,1,2,22,2,2,4,13
403866,0.089469715,0.910530285,1,2,1,4,2,1,29,2,3,4,13
403867,0.924480064,0.075519936,2,1,1,99,5,1,46,1,2,1,51
403868,0.857361783,0.142638217,-2,1,-6,3,5,1,58,1,-6,-6,12
403872,0.043646479,0.956353521,-2,1,-6,2,1,2,38,2,-6,-6,26
403874,0.591979198,0.408020802,-2,1,2,4,4,2,27,1,4,4,18
403877,0.041814651,0.958185349,1,2,1,99,1,1,37,2,4,2,12
403878,0.07603402,0.92396598,-2,3,2,4,2,2,49,2,3,1,15
403882,0.56743785,0.43256215,-2,5,-6,5,4,2,66,1,-6,-6,49
403885,0.124898923,0.875101077,-2,5,2,3,2,1,19,1,2,1,6
403886,0.320284394,0.679715606,-2,1,-6,99,3,2,56,1,-6,-6,55
403887,0.024097871,0.975902129,1,2,1,4,1,1,67,2,3,4,17
403889,0.237782725,0.762217275,5,5,2,3,2,2,39,1,2,2,18
403893,0.670288653,0.329711347,2,1,1,6,6,1,59,2,1,1,17
403896,0.522998226,0.477001774,-2,3,2,4,4,1,60,1,2,1,51
403897,0.014286052,0.985713948,1,5,1,2,1,1,57,1,2,2,12
403903,0.061302592,0.938697408,1,1,1,4,3,1,47,1,1,2,12
403904,0.177267408,0.822732592,-2,3,-6,3,2,2,20,1,-6,-6,6
403907,0.575573771,0.424426229,-2,1,2,4,4,2,31,1,4,3,48
403908,0.545105287,0.454894713,-2,1,-6,99,4,2,22,1,-6,-6,36
403911,0.954214909,0.045785091,2,1,1,6,7,1,23,2,2,3,1
403912,0.14122102,0.85877898,-2,1,1,3,1,1,71,1,3,1,12
403913,0.147670112,0.852329888,-2,3,1,5,2,1,68,1,3,2,17
403918,0.031963307,0.968036693,-2,1,-6,1,1,2,59,2,-6,-6,25
403919,0.914209502,0.085790498,-2,6,2,99,7,2,49,2,2,1,48
403921,0.974535116,0.025464884,1,1,1,6,7,2,61,1,1,4,16
403925,0.972958744,0.027041256,2,1,1,7,5,1,72,1,1,1,48
403928,0.406548822,0.593451178,-2,1,1,5,4,2,41,2,3,1,53
403929,0.067802748,0.932197252,-2,1,1,2,1,1,23,2,2,1,20
403930,0.036359864,0.963640136,1,1,1,2,1,2,57,2,1,3,39
403931,0.054768846,0.945231154,1,5,1,4,1,2,84,2,2,1,4
403935,0.217740338,0.782259662,5,1,1,4,3,1,54,2,3,2,49
403936,0.174780395,0.825219605,2,1,1,3,2,1,58,1,1,1,9
403937,0.026189896,0.973810104,1,5,1,3,3,1,38,2,2,4,17
403938,0.051545338,0.948454662,1,1,1,2,1,1,71,2,1,4,29
403940,0.198480456,0.801519544,-2,1,1,99,1,1,57,1,4,2,42
403941,0.93666145,0.06333855,2,1,2,99,7,2,63,2,2,1,36
403942,0.106835786,0.893164214,-2,1,1,4,4,2,29,2,2,4,36
403945,0.141346022,0.858653978,-2,1,2,5,3,1,73,2,3,1,36
403947,0.470589148,0.529410852,2,1,1,4,6,1,25,2,2,1,55
403951,0.979319907,0.020680093,-2,1,-6,7,7,2,58,1,-6,-6,48
403953,0.007610454,0.992389546,1,1,1,1,1,2,70,2,1,4,6
403954,0.402298334,0.597701666,-2,1,-6,4,5,2,56,2,-6,-6,53
403955,0.802514493,0.197485507,-2,2,1,7,4,1,-9,2,2,1,48
403956,0.841031496,0.158968504,-2,1,1,7,6,1,-9,1,2,1,32
403957,0.066587079,0.933412921,1,6,1,3,3,2,68,2,2,1,33
403960,0.332241036,0.667758964,-2,5,-6,4,4,1,36,2,-6,-6,45
403962,0.951386484,0.048613516,2,1,1,6,7,2,70,1,2,1,6
403963,0.500302278,0.499697722,1,1,2,4,6,1,34,1,3,2,42
403964,0.747402611,0.252597389,2,1,2,5,5,1,35,1,2,1,36
403966,0.888226167,0.111773833,2,1,1,7,7,1,90,2,2,1,6
403968,0.013932242,0.986067758,-2,5,-6,99,1,1,58,2,-6,-6,6
403970,0.567210507,0.432789493,-2,1,-6,99,4,1,34,2,-6,-6,26
403971,0.041150779,0.958849221,-2,2,-6,99,1,1,53,1,-6,-6,25
403972,0.856051293,0.143948707,-2,1,1,6,6,1,49,2,3,1,54
403978,0.857460324,0.142539676,2,1,1,6,6,1,53,2,1,1,42
403979,0.907694856,0.092305144,2,1,1,4,7,2,58,2,1,1,13
403987,0.336317269,0.663682731,1,2,2,3,2,1,39,2,4,1,39
403988,0.833039533,0.166960467,2,1,1,5,5,1,64,1,2,2,48
403990,0.897408963,0.102591037,2,1,1,5,5,1,66,2,2,1,47
403991,0.844900199,0.155099801,3,1,1,6,5,1,51,2,3,2,40
403993,0.646997022,0.353002978,-2,1,-6,6,6,2,86,2,-6,-6,17
403994,0.208738898,0.791261102,2,1,2,4,1,2,27,1,2,1,26
403999,0.056989844,0.943010156,-2,1,-6,99,3,2,51,2,-6,-6,44
404001,0.968227061,0.031772939,-2,1,-6,6,7,1,43,1,-6,-6,48
404002,0.399509117,0.600490883,2,1,1,5,6,1,62,2,2,1,24
404004,0.056301929,0.943698071,1,2,1,4,1,1,46,2,3,1,17
404007,0.153924099,0.846075901,1,2,1,5,2,1,81,2,2,2,47
404009,0.984547539,0.015452461,2,1,1,6,7,1,72,1,2,1,45
