V200001,p_trump,p_biden,V202110x,V201549x,V202022,V201200,V201231x,V201452,V201507x,V201600,V202406,V201007d
424620,0.721905575,0.278094425,2,-9,-7,7,7,1,-9,-9,-7,-2
424651,0.308751144,0.691248856,1,1,1,99,2,1,72,1,3,-2
424668,0.37750291,0.62249709,-1,6,1,4,3,1,29,2,3,-2
424682,0.529155647,0.470844353,2,5,1,4,6,1,45,1,2,-2
424712,0.73926211,0.26073789,-1,1,1,6,5,2,74,1,2,-2
424835,0.840190912,0.159809088,-1,1,1,6,7,2,63,1,2,-2
424842,0.19932197,0.80067803,1,1,1,2,1,2,47,2,1,-2
424859,0.603426064,0.396573936,1,1,1,5,4,1,65,1,2,-2
424873,0.778967238,0.221032762,2,1,1,5,7,1,71,1,2,-2
424880,0.554232936,0.445767064,-1,1,1,4,4,2,37,1,2,-2
424927,0.558318389,0.441681611,2,1,1,5,6,2,20,1,4,-2
424934,0.642590439,0.357409561,2,4,1,4,7,1,80,1,2,-2
424941,0.740997458,0.259002542,2,-9,1,4,5,1,47,1,1,-2
424958,0.77784339,0.22215661,2,1,2,4,7,2,68,1,4,-2
424972,0.553550187,0.446449813,2,3,1,4,5,2,44,2,3,-2
425005,0.343166839,0.656833161,1,1,1,99,3,1,59,1,1,-2
425029,0.303682951,0.696317049,1,1,1,3,2,2,70,1,1,-2
425074,0.255471574,0.744528426,1,1,1,4,1,2,73,1,1,-2
425081,0.65643728,0.34356272,2,3,1,4,5,1,26,1,4,-2
425098,0.72630409,0.27369591,-1,1,2,1,7,2,25,1,1,-2
425128,0.261448832,0.738551168,1,1,1,2,1,1,22,2,2,-2
425135,0.239466752,0.760533248,1,1,1,2,1,1,71,2,1,-2
425197,0.727014667,0.272985333,2,1,1,5,7,1,41,2,2,-2
425227,0.324904605,0.675095395,1,3,1,99,3,2,20,1,3,-2
425258,0.257650812,0.742349188,1,6,1,2,1,2,76,1,2,-2
425319,0.706482173,0.293517827,-1,1,-6,6,7,1,60,2,-6,-2
425326,0.740786916,0.259213084,2,1,1,7,7,2,33,2,2,-2
425388,0.353361261,0.646638739,1,6,1,2,3,2,38,1,1,-2
425432,0.500176307,0.499823693,-1,1,2,99,4,2,20,1,4,-2
425449,0.491627615,0.508372385,1,1,1,4,4,1,76,2,2,-2
425487,0.260380584,0.739619416,-1,3,1,3,2,1,22,2,2,-2
425494,0.320886114,0.679113886,2,1,-6,4,2,2,64,2,-6,-2
425517,0.531900877,0.468099123,-1,1,-6,4,5,1,21,1,-6,-2
425531,0.32455504,0.67544496,1,1,1,3,1,1,80,1,1,-2
425548,0.285993647,0.714006353,1,1,1,3,2,1,37,2,1,-2
425555,0.472633234,0.527366766,2,3,-6,4,4,1,69,2,-6,-2
425579,0.68812735,0.31187265,2,1,1,5,5,1,47,1,3,-2
425593,0.294269814,0.705730186,1,1,1,3,2,2,59,1,1,-2
425609,0.210021242,0.789978758,1,2,1,3,1,1,77,2,3,-2
425661,0.246076572,0.753923428,-1,4,-6,4,3,2,58,2,-6,-2
425678,0.188820921,0.811179079,1,3,1,3,3,2,50,2,1,-2
425692,0.198676696,0.801323304,-1,5,1,4,2,2,35,2,2,-2
425708,0.792642654,0.207357346,2,1,1,99,7,2,52,1,3,-2
425746,0.768919094,0.231080906,1,1,1,5,7,1,56,1,3,-2
425753,0.403092221,0.596907779,2,1,1,3,4,2,62,1,2,-2
425791,0.543259113,0.456740887,-1,3,1,5,6,1,49,2,1,-2
425807,0.305259412,0.694740588,1,1,1,3,2,2,27,1,3,-2
425845,0.695403851,0.304596149,2,1,1,6,5,1,51,2,2,-2
425876,0.50099101,0.49900899,-1,1,1,4,4,2,31,2,2,-2
425913,0.224156834,0.775843166,1,3,1,3,2,2,34,2,2,-2
425920,0.58191363,0.41808637,-1,1,-6,5,6,2,29,1,-6,-2
425951,0.306139759,0.693860241,1,6,1,99,2,1,40,1,2,-2
425975,0.282887221,0.717112779,1,2,1,4,3,1,50,2,2,-2
425982,0.548479661,0.451520339,-1,1,-6,3,4,2,29,1,-6,-2
426046,0.5880838,0.4119162,2,1,-6,6,7,2,73,2,-6,-2
426107,0.508449197,0.491550803,-1,2,1,4,4,2,42,1,2,-2
426114,0.208688723,0.791311277,1,1,1,1,3,2,37,2,1,-2
426152,0.382190728,0.617809272,-1,1,-7,3,1,1,80,1,-7,-2
426176,0.573340501,0.426659499,2,4,1,5,5,1,61,1,2,-2
426206,0.269813463,0.730186537,1,1,1,4,1,1,50,2,2,-2
426220,0.651510709,0.348489291,-1,1,1,4,5,1,62,1,3,-2
426237,0.662792987,0.337207013,2,1,1,5,6,1,64,1,2,-2
426251,0.797048421,0.202951579,2,1,1,6,7,1,40,2,2,-2
426268,0.482959032,0.517040968,1,6,1,3,4,2,29,1,1,-2
426282,0.4626296,0.5373704,2,1,1,2,7,2,-9,2,4,-2
426299,0.314695454,0.685304546,1,2,1,4,3,1,69,1,2,-2
426312,0.25842065,0.74157935,1,1,1,3,1,2,63,1,2,-2
426336,0.849172397,0.150827603,-1,2,-6,6,7,1,80,1,-6,-2
426343,0.859331977,0.140668023,2,1,1,6,7,1,69,1,2,-2
426374,0.731970752,0.268029248,2,1,1,6,7,1,-9,2,2,-2
426381,0.272694806,0.727305194,1,1,1,1,2,2,26,1,3,-2
426404,0.233343409,0.766656591,1,1,1,2,1,1,59,2,2,-2
426411,0.367861096,0.632138904,-9,2,1,99,4,1,-9,2,4,-2
426435,0.404815698,0.595184302,2,1,1,99,2,1,65,1,1,-2
426473,0.803007795,0.196992205,-1,1,-6,6,7,1,39,1,-6,-2
426497,0.757511262,0.242488738,2,1,1,6,6,1,73,1,1,-2
426503,0.256862623,0.743137377,1,2,1,99,3,2,51,2,2,-2
426541,0.613480454,0.386519546,3,2,1,99,5,2,51,1,3,-2
426558,0.274559414,0.725440586,1,1,1,3,3,2,64,2,2,-2
426572,0.264742542,0.735257458,1,1,1,3,3,1,46,2,3,-2
426602,0.222521048,0.777478952,1,3,1,2,1,2,-9,1,1,-2
426633,0.652544964,0.347455036,-1,1,-6,4,5,2,49,1,-6,-2
426640,0.189331412,0.810668588,-1,6,-6,1,1,2,46,2,-6,-2
426688,0.305851955,0.694148045,1,5,2,4,3,2,31,2,2,-2
426718,0.478007977,0.521992023,2,1,1,99,4,1,62,2,2,-2
426756,0.319738238,0.680261762,1,1,1,3,2,1,46,1,2,-2
426763,0.547221863,0.452778137,-1,2,2,4,4,2,41,1,3,-2
426817,0.175914544,0.824085456,1,1,1,2,1,2,63,2,1,-2
426824,0.219955483,0.780044517,1,5,1,99,1,2,-9,1,2,-2
426848,0.326808434,0.673191566,-1,2,-6,4,3,2,55,1,-6,-2
426855,0.600557917,0.399442083,1,1,1,4,5,2,34,2,2,-2
426862,0.258063548,0.741936452,1,1,1,3,1,1,72,2,1,-2
426879,0.246516772,0.753483228,1,1,1,1,3,2,68,2,2,-2
426947,0.649677428,0.350322572,2,1,1,6,6,2,55,1,3,-2
427018,0.260994983,0.739005017,1,4,1,3,2,2,35,1,2,-2
427063,0.685033996,0.314966004,-1,1,1,5,5,1,60,1,4,-2
427070,0.283219667,0.716780333,1,1,1,5,1,2,64,1,3,-2
427087,0.319026663,0.680973337,-1,1,-6,99,4,2,21,2,-6,-2
427124,0.276209777,0.723790223,1,1,1,3,1,1,46,2,3,-2
427179,0.646696465,0.353303535,1,1,1,4,4,1,25,1,3,-2
427223,0.224308299,0.775691701,-1,5,-6,99,2,-9,75,2,-6,-2
427247,0.23806664,0.76193336,5,2,2,99,1,2,50,2,4,-2
427278,0.542210418,0.457789582,-1,1,1,4,4,2,41,1,3,-2
427285,0.265619703,0.734380297,1,1,1,1,1,2,33,2,2,-2
427292,0.178082956,0.821917044,1,2,1,99,1,1,70,2,2,-2
427339,0.858794936,0.141205064,2,3,1,6,7,1,36,1,2,-2
427353,0.23354799,0.76645201,1,1,1,2,1,2,20,1,1,-2
427452,0.509063645,0.490936355,-1,1,1,4,6,2,53,2,3,-2
427469,0.296463001,0.703536999,1,1,1,2,3,2,33,2,2,-2
427476,0.690416919,0.309583081,2,1,1,6,6,1,24,1,4,-2
427490,0.601126084,0.398873916,2,1,1,4,5,2,49,2,2,-2
427568,0.222021119,0.777978881,1,2,1,99,2,2,41,2,2,-2
427582,0.912991955,0.087008045,2,1,1,6,7,1,71,1,1,-2
427643,0.89856545,0.10143455,2,1,1,7,7,1,80,1,1,-2
427674,0.302646358,0.697353642,1,1,1,2,2,2,26,2,2,-2
427698,0.244462008,0.755537992,1,1,1,2,1,2,80,1,1,-2
427704,0.369252548,0.630747452,-1,5,-6,99,4,1,40,2,-6,-2
427711,0.554734274,0.445265726,-1,1,-6,4,4,1,80,1,-6,-2
427728,0.359841647,0.640158353,-1,1,-6,5,3,1,49,1,-6,-2
427742,0.484011278,0.515988722,1,4,1,4,6,1,36,1,2,-2
427759,0.238467537,0.761532463,1,1,1,2,1,2,57,1,1,-2
427766,0.665980648,0.334019352,-1,3,2,6,4,1,29,2,1,-2
427773,0.461503484,0.538496516,-1,3,-6,4,4,1,34,2,-6,-2
427803,0.578293458,0.421706542,2,1,1,5,6,1,63,2,2,-2
427865,0.276652672,0.723347328,-1,3,2,99,1,1,18,1,3,-2
427902,0.478905102,0.521094898,-1,1,-6,5,5,1,41,1,-6,-2
427919,0.781283725,0.218716275,2,-9,1,7,7,2,-9,1,1,-2
427933,0.745498562,0.254501438,2,1,1,6,7,2,30,2,2,-2
427964,0.815345709,0.184654291,-1,1,1,6,7,1,36,2,2,-2
427988,0.587741075,0.412258925,2,1,1,6,6,2,-9,1,2,-2
428035,0.386460753,0.613539247,-1,-9,-6,3,2,2,28,-9,-6,-2
428059,0.461841287,0.538158713,-1,2,1,99,4,1,54,1,4,-2
428066,0.796444153,0.203555847,2,3,1,6,7,2,37,2,1,-2
428080,0.682267094,0.317732906,-9,1,1,4,7,1,78,2,3,-2
428110,0.660409058,0.339590942,2,6,1,6,7,2,38,2,3,-2
428165,0.233611869,0.766388131,1,6,1,3,3,2,28,2,1,-2
428189,0.175817156,0.824182844,1,4,1,3,1,2,41,2,1,-2
428219,0.836513662,0.163486338,2,1,1,4,7,2,57,1,2,-2
428233,0.563610642,0.436389358,2,1,1,5,5,1,-9,1,3,-2
428240,0.599892544,0.400107456,2,1,1,99,5,1,36,2,3,-2
428257,0.200836136,0.799163864,1,2,1,99,1,1,76,1,2,-2
428264,0.615308837,0.384691163,-1,4,1,99,4,-9,33,1,1,-2
428295,0.69649117,0.30350883,2,1,1,5,5,2,51,1,2,-2
428349,0.30950461,0.69049539,1,2,1,3,2,1,59,1,2,-2
428363,0.198173471,0.801826529,1,1,1,2,1,1,69,2,1,-2
428370,0.204134267,0.795865733,1,1,1,2,1,2,64,2,2,-2
428417,0.190849522,0.809150478,1,2,1,99,1,1,67,2,2,-2
428448,0.897165697,0.102834303,2,1,1,6,7,1,77,1,1,-2
428516,0.524281175,0.475718825,3,1,1,5,4,2,34,2,2,-2
428523,0.304381083,0.695618917,1,1,1,99,3,2,57,2,3,-2
428622,0.21108095,0.78891905,1,1,1,3,1,2,72,2,2,-2
428646,0.668207027,0.331792973,2,1,1,4,4,1,42,1,4,-2
428660,0.461483036,0.538516964,-1,1,-6,4,5,2,26,2,-6,-2
428677,0.679322837,0.320677163,2,1,1,99,7,2,69,1,3,-2
428707,0.537779718,0.462220282,1,3,1,4,6,2,46,2,2,-2
428721,0.228084096,0.771915904,1,1,1,2,1,2,36,1,1,-2
428738,0.311345377,0.688654623,1,1,1,2,2,2,69,1,2,-2
428752,0.444460731,0.555539269,2,3,1,4,4,1,50,1,2,-2
428776,0.247215577,0.752784423,1,1,1,3,1,1,49,2,2,-2
428783,0.834434022,0.165565978,2,1,1,7,7,1,50,1,2,-2
428790,0.682758759,0.317241241,2,1,2,5,7,2,46,2,3,-2
428844,0.25168729,0.74831271,-1,1,-6,2,2,1,24,2,-6,-2
428851,0.250702813,0.749297187,1,2,1,4,1,1,71,2,2,-2
428875,0.260042926,0.739957074,1,1,1,99,2,2,76,1,2,-2
428882,0.258753186,0.741246814,1,1,1,1,3,2,25,1,1,-2
428899,0.516555728,0.483444272,-1,1,1,4,4,2,28,2,3,-2
428912,0.280741518,0.719258482,-1,1,1,1,3,2,37,2,3,-2
428943,0.171425938,0.828574062,1,2,1,99,1,1,70,2,3,-2
428981,0.516322362,0.483677638,-1,1,1,4,4,2,45,2,4,-2
428998,0.789116041,0.210883959,2,1,1,6,7,2,62,2,2,-2
429038,0.421787827,0.578212173,1,1,1,3,3,1,46,1,1,-2
429045,0.54351404,0.45648596,2,1,1,5,6,2,65,2,3,-2
429069,0.194549519,0.805450481,1,1,1,2,1,2,65,2,1,-2
429083,0.307517784,0.692482216,1,1,1,2,3,2,44,1,2,-2
429106,0.311342595,0.688657405,1,1,1,1,2,2,28,2,3,-2
429168,0.22291094,0.77708906,-1,1,-6,2,1,2,31,2,-6,-2
429199,0.447366318,0.552633682,1,2,1,99,4,2,30,1,3,-2
429236,0.643447794,0.356552206,2,1,1,6,5,1,80,2,2,-2
429243,0.435314635,0.564685365,-1,1,1,3,4,2,41,2,3,-2
429250,0.258490294,0.741509706,1,1,1,3,2,2,58,2,1,-2
429328,0.686024157,0.313975843,2,1,1,5,6,1,29,1,2,-2
429335,0.522084374,0.477915626,2,1,1,5,5,2,78,2,2,-2
429366,0.22560071,0.77439929,1,1,1,2,1,2,50,1,2,-2
429373,0.50791,0.49209,-1,6,2,4,4,2,35,2,4,-2
429397,0.769108015,0.230891985,1,1,1,6,5,1,75,1,2,-2
429410,0.546386863,0.453613137,1,1,1,5,6,1,60,2,3,-2
429434,0.215609942,0.784390058,1,2,1,4,1,1,45,2,1,-2
429441,0.195286003,0.804713997,1,2,1,99,1,1,74,2,2,-2
429489,0.800470189,0.199529811,2,1,1,6,7,1,44,2,2,-2
429519,0.832747682,0.167252318,5,1,1,6,5,1,35,1,1,-2
429533,0.759363338,0.240636662,2,1,1,6,7,2,66,2,2,-2
429557,0.272052339,0.727947661,1,1,1,2,3,2,25,2,3,-2
429564,0.794004534,0.205995466,2,1,1,6,5,1,35,1,2,-2
429571,0.799380663,0.200619337,-1,1,1,7,7,1,19,2,-5,-2
429618,0.39807342,0.60192658,1,2,1,7,1,1,-9,2,2,-2
429649,0.4816568,0.5183432,-1,1,1,4,4,1,75,2,3,-2
429656,0.880408779,0.119591221,2,1,1,7,7,1,80,1,1,-2
429670,0.745826113,0.254173887,2,1,1,6,5,2,37,1,3,-2
429717,0.189169371,0.810830629,-1,6,-6,5,3,2,36,2,-6,-2
429724,0.860238929,0.139761071,2,1,1,7,7,1,63,2,1,-2
429731,0.202647752,0.797352248,1,3,1,4,1,2,-9,1,2,-2
429762,0.297326408,0.702673592,1,1,1,3,3,2,28,2,1,-2
429779,0.467239084,0.532760916,-1,4,-6,5,4,1,-9,1,-6,-2
429816,0.465542977,0.534457023,1,1,1,3,4,2,71,1,2,-2
429847,0.737223347,0.262776653,-1,1,-6,5,7,2,62,1,-6,-2
429861,0.292416323,0.707583677,-1,2,1,4,1,1,59,1,2,-2
429878,0.601785967,0.398214033,2,1,1,6,6,2,49,2,2,-2
429885,0.190381467,0.809618533,2,5,1,2,1,2,61,1,1,-2
429946,0.323047597,0.676952403,1,1,1,3,2,2,30,1,1,-2
429953,0.640427868,0.359572132,5,1,1,4,6,1,75,1,1,-2
429984,0.894909676,0.105090324,-1,1,1,7,7,1,68,1,1,-2
430021,0.285469873,0.714530127,1,2,1,5,1,2,48,1,2,-2
430038,0.322272536,0.677727464,1,1,1,2,2,2,27,1,2,-2
430045,0.220314908,0.779685092,1,1,1,3,3,2,72,2,1,-2
430113,0.219264011,0.780735989,1,4,1,3,2,1,36,2,3,-2
430168,0.544674935,0.455325065,-1,1,-6,5,7,2,29,2,-6,-2
430182,0.324947594,0.675052406,1,1,1,2,3,1,72,1,2,-2
430199,0.540048528,0.459951472,5,3,1,99,5,1,-9,1,2,-2
430212,0.231745822,0.768254178,1,1,1,3,2,1,-9,2,2,-2
430243,0.491728764,0.508271236,1,1,1,5,6,2,24,2,3,-2
430298,0.397136964,0.602863036,2,1,1,5,6,2,-9,2,3,-2
430328,0.407471735,0.592528265,-1,1,1,3,4,2,27,2,3,-2
430335,0.670925262,0.329074738,2,2,1,5,5,1,50,1,3,-2
430359,0.82347308,0.17652692,2,1,1,7,7,1,54,2,2,-2
430380,0.412069956,0.587930044,2,1,1,99,6,1,30,2,2,-2
430397,0.62626684,0.37373316,-1,1,-6,7,7,2,34,2,-6,-2
430403,0.459129207,0.540870793,-1,1,1,5,4,1,-9,1,4,-2
430410,0.675160274,0.324839726,-1,1,-6,6,5,2,48,1,-6,-2
430434,0.226522387,0.773477613,1,1,1,2,3,2,74,2,2,-2
430458,0.412401007,0.587598993,1,2,2,3,3,1,50,1,3,-2
430465,0.885669366,0.114330634,2,1,1,6,7,1,56,1,2,-2
430496,0.765808489,0.234191511,2,1,1,6,7,1,78,2,2,-2
430502,0.426142,0.573858,1,1,1,4,3,2,45,1,2,-2
430526,0.70838186,0.29161814,-1,3,1,99,7,2,40,1,3,-2
430533,0.238699005,0.761300995,1,1,1,2,1,2,41,2,2,-2
430540,0.276745817,0.723254183,1,1,1,3,1,2,36,1,3,-2
430601,0.18568963,0.81431037,1,1,1,99,1,2,77,2,3,-2
430670,0.570488792,0.429511208,-1,3,1,4,6,1,50,1,2,-2
430700,0.463089743,0.536910257,-1,1,1,99,4,2,48,1,3,-2
430724,0.228889962,0.771110038,1,1,1,3,1,1,68,2,2,-2
430731,0.760001219,0.239998781,2,1,1,5,7,2,50,2,1,-2
430748,0.220384829,0.779615171,1,3,1,99,2,2,18,2,2,-2
430762,0.19354445,0.80645555,1,1,1,2,1,1,67,2,1,-2
430847,0.258303418,0.741696582,1,3,2,99,2,1,39,2,3,-2
430861,0.288566243,0.711433757,-1,1,1,3,2,1,52,2,3,-2
430878,0.370456392,0.629543608,1,1,1,3,3,2,73,2,4,-2
430892,0.892147864,0.107852136,2,1,1,6,7,1,67,1,2,-2
430915,0.835724692,0.164275308,1,1,1,6,5,1,65,1,1,-2
430922,0.663753997,0.336246003,1,1,1,5,5,2,30,1,2,-2
430939,0.821256369,0.178743631,2,1,1,6,7,1,71,2,2,-2
430946,0.37969069,0.62030931,-1,1,1,1,4,2,55,1,2,-2
430984,0.587241926,0.412758074,4,1,1,99,4,2,46,1,1,-2
430991,0.574743384,0.425256616,1,1,1,4,6,1,24,2,1,-2
431017,0.548041953,0.451958047,3,1,1,99,5,2,34,2,3,-2
431031,0.343058289,0.656941711,1,1,1,4,2,2,65,1,2,-2
431055,0.534496371,0.465503629,2,1,1,7,2,1,80,2,1,-2
431079,0.194236393,0.805763607,-1,2,-6,4,3,2,52,2,-6,-2
431086,0.668000996,0.331999004,-1,3,-6,4,5,2,23,1,-6,-2
431093,0.779711947,0.220288053,2,3,2,99,7,1,50,1,2,-2
431116,0.410107029,0.589892971,1,1,1,3,3,1,45,1,2,-2
431123,0.32487443,0.67512557,2,1,1,4,2,2,65,2,2,-2
431147,0.252829453,0.747170547,1,1,1,2,1,2,37,1,2,-2
431161,0.51911,0.48089,-1,1,-6,4,2,1,30,1,-6,-2
431178,0.304041298,0.695958702,1,1,1,2,1,1,79,1,1,-2
431208,0.228759884,0.771240116,1,1,1,3,1,2,67,2,2,-2
431222,0.667905993,0.332094007,-1,1,-6,6,7,2,-9,2,-6,-2
431239,0.887375411,0.112624589,-1,3,-6,7,7,2,50,1,-6,-2
431253,0.649333679,0.350666321,2,1,1,99,7,2,-9,1,4,-2
431277,0.335661104,0.664338896,1,1,1,4,3,2,71,2,2,-2
431314,0.463179227,0.536820773,1,2,1,3,6,2,37,2,2,-2
431345,0.164259604,0.835740396,1,4,1,2,1,2,38,1,1,-2
431352,0.675031614,0.324968386,2,1,2,6,5,2,44,2,1,-2
431420,0.659346351,0.340653649,2,1,1,6,5,1,37,2,3,-2
431499,0.858661637,0.141338363,2,1,1,6,7,1,50,1,2,-2
431505,0.406102547,0.593897453,5,1,1,4,3,2,45,1,2,-2
431512,0.251633253,0.748366747,-1,3,-6,2,1,2,41,2,-6,-2
431536,0.446041325,0.553958675,-1,1,1,1,7,1,-9,2,2,-2
431581,0.203519933,0.796480067,1,1,1,1,1,2,73,1,2,-2
431598,0.229736106,0.770263894,1,2,1,99,2,2,23,2,3,-2
431611,0.213582766,0.786417234,-1,3,1,4,1,1,59,1,1,-2
431628,0.34407154,0.65592846,2,-9,2,99,-9,-9,-9,-9,-9,-2
431635,0.272820407,0.727179593,-1,1,-6,3,2,2,39,2,-6,-2
431710,0.612397517,0.387602483,2,1,1,99,5,1,67,2,2,-2
431727,0.623188698,0.376811302,-1,1,1,99,6,-9,46,1,3,-2
431734,0.500608381,0.499391619,1,1,1,4,4,2,67,1,3,-2
431758,0.794392367,0.205607633,-1,1,1,6,7,1,54,2,2,-2
431765,0.351016638,0.648983362,-9,1,2,4,2,1,59,2,3,-2
431772,0.342295992,0.657704008,1,1,1,4,2,2,80,1,2,-2
431789,0.242997612,0.757002388,1,1,1,2,3,2,25,2,1,-2
431796,0.331355657,0.668644343,1,2,2,4,2,2,18,2,2,-2
431857,0.804851491,0.195148509,-1,1,-6,6,7,1,62,1,-6,-2
431901,0.18909908,0.81090092,1,1,1,2,1,2,37,2,1,-2
431918,0.272639612,0.727360388,1,2,1,2,1,2,32,1,3,-2
431987,0.767514405,0.232485595,2,1,1,4,7,2,54,1,2,-2
432065,0.235785568,0.764214432,-1,1,-7,3,3,1,33,2,-7,-2
432119,0.838329797,0.161670203,-1,1,1,99,7,1,60,1,2,-2
432126,0.913592289,0.086407711,2,1,1,6,7,1,74,1,1,-2
432140,0.473840995,0.526159005,5,-9,1,3,4,2,34,1,3,-2
432164,0.913443856,0.086556144,2,1,1,6,7,1,62,1,1,-2
432225,0.603593444,0.396406556,2,1,1,99,7,2,36,2,4,-2
432232,0.211740554,0.788259446,1,1,1,4,1,2,44,2,2,-2
432249,0.333842335,0.666157665,1,1,1,4,3,2,57,1,2,-2
432263,0.282143597,0.717856403,-1,1,2,99,3,2,74,2,3,-2
432294,0.320782561,0.679217439,-1,2,2,2,3,2,44,1,2,-2
432300,0.239559191,0.760440809,-9,1,1,99,2,1,45,2,3,-2
432317,0.302325002,0.697674998,-1,1,1,3,3,2,30,2,3,-2
432386,0.333156059,0.666843941,-1,1,1,3,3,2,24,1,2,-2
432393,0.55160095,0.44839905,2,1,1,5,4,1,63,2,3,-2
432423,0.89140499,0.10859501,2,1,1,6,7,1,66,2,1,-2
432492,0.415166375,0.584833625,2,5,1,2,5,1,54,2,3,-2
432508,0.213224102,0.786775898,1,1,1,2,1,2,75,1,2,-2
432522,0.405405222,0.594594778,1,1,1,99,3,2,31,1,4,-2
432546,0.270439294,0.729560706,1,1,1,3,1,1,58,2,-5,-2
432553,0.698084586,0.301915414,2,1,1,6,6,1,45,1,2,-2
432560,0.323453298,0.676546702,1,6,1,4,1,2,74,1,2,-2
432584,0.302058167,0.697941833,1,1,1,2,1,2,29,1,2,-2
432591,0.227848097,0.772151903,1,1,1,2,1,2,32,2,2,-2
432607,0.369007473,0.630992527,1,1,1,99,3,2,35,1,2,-2
432614,0.334714383,0.665285617,1,1,1,3,3,2,63,1,1,-2
432713,0.696219204,0.303780796,-1,6,-6,5,6,2,32,1,-6,-2
432737,0.206396324,0.793603676,-1,2,-6,99,1,1,35,2,-6,-2
432744,0.16115245,0.83884755,1,1,1,2,1,2,68,2,1,-2
432751,0.771040534,0.228959466,2,1,1,6,5,1,31,1,2,-2
432775,0.306686068,0.693313932,1,1,1,1,3,1,50,1,2,-2
432805,0.66204609,0.33795391,2,1,1,5,5,1,77,1,2,-2
432850,0.263124597,0.736875403,1,4,1,99,2,1,41,1,3,-2
432867,0.346002213,0.653997787,1,1,1,3,3,2,37,1,1,-2
432898,0.503321045,0.496678955,1,2,1,4,6,2,50,1,3,-2
432904,0.537338742,0.462661258,-1,1,1,4,4,2,40,2,4,-2
432911,0.308757974,0.691242026,1,1,1,4,3,2,35,2,1,-2
432928,0.667201031,0.332798969,2,1,1,4,5,2,25,1,2,-2
432959,0.219685395,0.780314605,5,1,1,2,1,2,33,2,2,-2
432980,0.625878359,0.374121641,-1,1,-6,99,7,2,65,2,-6,-2
433020,0.212274901,0.787725099,1,2,1,99,1,1,68,2,2,-2
433051,0.224745587,0.775254413,-1,1,-6,4,3,2,53,2,-6,-2
433112,0.600781706,0.399218294,1,1,1,4,5,1,78,2,2,-2
433129,0.297897956,0.702102044,1,1,1,2,2,1,40,1,2,-2
433136,0.873665013,0.126334987,2,1,1,7,7,1,47,1,2,-2
433143,0.313008614,0.686991386,-1,1,-6,4,3,2,44,1,-6,-2
433150,0.785494487,0.214505513,2,1,1,6,7,1,66,2,2,-2
433167,0.328966684,0.671033316,1,1,1,99,2,1,76,1,2,-2
433174,0.414159395,0.585840605,-1,1,-6,4,2,2,67,1,-6,-2
433181,0.321489473,0.678510527,5,5,2,4,4,1,-9,2,3,-2
433242,0.26999395,0.73000605,1,1,1,2,3,2,68,1,1,-2
433327,0.222918922,0.777081078,1,3,1,99,1,1,76,2,4,-2
433341,0.613617495,0.386382505,-9,3,1,6,6,1,64,2,2,-2
433358,0.272414058,0.727585942,1,1,1,2,3,2,29,2,2,-2
433365,0.449771185,0.550228815,1,3,1,4,4,2,44,1,1,-2
433402,0.447164679,0.552835321,2,1,1,99,4,2,36,2,4,-2
433433,0.803356034,0.196643966,2,1,1,99,7,1,52,2,2,-2
433464,0.443259674,0.556740326,1,3,1,5,2,1,33,1,-5,-2
433495,0.529006601,0.470993399,2,1,1,3,6,-9,51,2,4,-2
433549,0.184400605,0.815599395,1,3,1,99,1,2,25,2,2,-2
433594,0.650436147,0.349563853,2,1,1,6,6,1,66,2,2,-2
433600,0.287250005,0.712749995,1,2,-6,3,1,1,38,1,-6,-2
433617,0.737837343,0.262162657,2,3,1,6,6,1,42,1,2,-2
433624,0.859548547,0.140451453,2,1,1,7,7,2,65,1,1,-2
433648,0.493272643,0.506727357,-1,1,2,99,-9,-9,55,2,4,-2
433655,0.332134082,0.667865918,1,1,1,3,3,1,20,2,2,-2
433662,0.607285848,0.392714152,2,1,1,4,4,1,76,1,3,-2
433686,0.367716703,0.632283297,-1,2,1,4,3,2,26,2,4,-2
433693,0.776047402,0.223952598,2,1,1,7,5,1,36,2,1,-2
433730,0.335696411,0.664303589,-1,6,1,4,2,2,34,2,2,-2
433747,0.301701279,0.698298721,1,1,1,3,2,2,39,2,4,-2
433785,0.792985999,0.207014001,-1,3,1,6,7,1,21,2,4,-2
433792,0.236942827,0.763057173,1,1,1,2,1,2,38,2,3,-2
433808,0.334833236,0.665166764,-1,1,-6,2,1,2,34,1,-6,-2
433815,0.350175268,0.649824732,1,1,2,99,2,2,67,1,4,-2
433839,0.345156335,0.654843665,-1,5,2,99,4,2,63,1,3,-2
433846,0.63049424,0.36950576,1,2,1,5,6,1,41,1,2,-2
433853,0.345489661,0.654510339,-1,1,-6,3,3,1,75,1,-6,-2
433860,0.230703924,0.769296076,1,1,1,2,1,1,68,2,1,-2
433938,0.240543447,0.759456553,1,1,2,3,1,1,73,2,2,-2
433945,0.465465302,0.534534698,1,3,2,99,4,2,20,1,3,-2
433952,0.256184259,0.743815741,1,1,1,2,2,2,31,2,2,-2
434016,0.30298947,0.69701053,1,6,1,3,3,2,34,2,3,-2
434030,0.702571838,0.297428162,2,3,1,5,7,1,32,2,2,-2
434047,0.363986033,0.636013967,1,4,1,2,4,1,50,2,4,-2
434078,0.364872928,0.635127072,1,1,1,4,4,2,-9,2,1,-2
434108,0.816880397,0.183119603,2,3,1,6,7,2,33,1,2,-2
