caseid,p_romney,p_obama,presvote2012_x,dem_raceeth_x,discuss_disc,libcpre_self,pid_x,relig_church,dem_age_r_x,gender_respondent_x,paprofile_interestpolit,patriot_flag,sample_stfips
4232,0.782248456,0.217751544,2,1,2,4,5,2,68,1,2,1,12
4233,0.243849889,0.756150111,1,1,1,2,2,1,81,1,1,4,12
4234,0.10807487,0.89192513,1,1,2,2,2,1,65,2,3,5,24
4235,0.912023734,0.087976266,2,1,1,6,7,1,31,2,2,1,51
4236,0.483758865,0.516241135,2,1,1,5,6,2,77,2,2,2,12
4237,0.258616011,0.741383989,1,1,1,5,3,1,63,1,2,2,12
4238,0.824420618,0.175579382,2,1,1,4,7,2,58,1,1,1,17
4239,0.072445541,0.927554459,1,2,1,4,1,1,56,2,2,3,25
4240,0.588447563,0.411552437,1,5,1,4,2,1,66,1,1,1,48
4241,0.220124695,0.779875305,1,2,1,3,1,1,65,1,2,2,22
4242,0.735163392,0.264836608,2,1,1,7,5,1,52,1,1,2,26
4243,0.713981735,0.286018265,2,1,1,4,7,1,48,1,3,4,55
4244,0.282186964,0.717813036,2,1,1,5,4,1,68,1,2,2,41
4245,0.425623275,0.574376725,1,1,1,4,2,1,72,2,2,2,54
4246,0.106890475,0.893109525,1,1,1,3,1,2,56,1,2,3,6
4247,0.439080724,0.560919276,2,5,1,6,5,1,33,1,2,4,25
4248,0.488546725,0.511453275,-2,1,1,4,6,1,76,2,2,1,39
4249,0.424543132,0.575456868,2,1,1,4,3,1,62,1,2,2,47
4250,0.275058453,0.724941547,-2,2,1,2,2,1,42,1,2,1,22
4251,0.02890626,0.97109374,-2,1,-7,2,1,2,68,2,1,-7,8
4252,0.262136094,0.737863906,1,5,1,2,1,1,41,2,2,1,22
4253,0.045434087,0.954565913,5,-9,-9,4,3,-9,44,1,-9,5,36
4254,0.414117947,0.585882053,2,1,1,6,5,2,52,1,1,2,44
4255,0.298822922,0.701177078,1,5,1,2,1,1,64,1,2,1,4
4256,0.128226389,0.871773611,-2,1,-6,4,2,2,75,1,1,-6,6
4257,0.100328472,0.899671528,1,-9,1,3,1,2,61,2,2,1,34
4258,0.346311175,0.653688825,1,1,2,4,1,2,79,2,3,1,33
4259,0.96533254,0.03466746,2,1,1,6,7,1,68,1,1,1,47
4260,0.354595398,0.645404602,1,2,2,4,1,1,46,1,1,1,48
4261,0.465916877,0.534083123,-2,1,1,5,6,1,71,2,1,1,36
4262,0.223643674,0.776356326,5,1,2,5,4,2,59,1,2,2,36
4263,0.286195911,0.713804089,-2,5,1,4,4,2,25,1,2,1,34
4264,0.559220602,0.440779398,-2,1,2,4,6,2,28,1,4,3,47
4265,0.857546024,0.142453976,2,1,1,7,7,1,25,1,2,2,39
4266,0.328852818,0.671147182,1,3,1,5,5,2,25,1,3,2,27
4267,0.092613918,0.907386082,1,2,1,2,1,1,73,2,1,2,48
4268,0.61853282,0.38146718,2,5,1,4,5,2,69,1,1,1,36
4269,0.16874566,0.83125434,5,2,1,4,1,2,47,2,2,3,31
4270,0.803273967,0.196726033,-2,1,1,7,6,1,68,1,1,2,48
4271,0.648588266,0.351411734,2,5,1,4,4,2,50,1,2,1,49
4272,0.816864249,0.183135751,2,1,1,7,7,1,29,1,3,2,26
4273,0.234637376,0.765362624,1,5,1,2,1,2,43,2,2,3,38
4274,0.173836529,0.826163471,1,2,1,4,2,1,56,1,3,5,39
4275,0.338678007,0.661321993,1,2,1,4,2,1,57,1,1,3,1
4276,0.108740086,0.891259914,1,1,2,1,4,2,33,1,4,4,27
4277,0.81227131,0.18772869,2,1,1,4,5,1,71,1,2,2,1
4278,0.766342558,0.233657442,2,5,1,5,6,1,75,1,3,1,40
4279,0.144350968,0.855649032,1,2,1,7,1,1,63,1,2,2,11
4280,0.653540091,0.346459909,2,4,2,4,6,2,66,1,2,1,48
4281,0.178085416,0.821914584,1,2,2,4,1,1,68,2,3,3,27
4282,0.074825025,0.925174975,1,2,1,4,2,1,73,1,1,2,24
4283,0.567278809,0.432721191,2,5,1,5,6,2,77,1,2,2,12
4284,0.100956106,0.899043894,1,5,1,2,2,1,31,1,3,4,6
4285,0.486265959,0.513734041,1,1,1,5,2,1,67,1,2,1,39
4286,0.520984523,0.479015477,2,1,2,4,4,2,28,1,4,1,12
4287,0.245202339,0.754797661,-2,2,1,5,2,1,59,1,1,4,1
4288,0.920169385,0.079830615,2,5,1,6,7,1,67,2,2,1,12
4289,0.058490713,0.941509287,1,2,1,1,1,1,48,2,1,5,51
4290,0.549003835,0.450996165,-2,6,2,4,4,1,60,1,2,2,40
4291,0.343795998,0.656204002,1,2,1,4,3,2,45,1,3,1,5
4292,0.244675138,0.755324862,1,6,2,4,1,1,41,2,3,1,36
4293,0.861506335,0.138493665,2,1,2,6,7,1,79,2,2,1,39
4294,0.158475823,0.841524177,1,5,1,2,3,1,37,1,2,4,51
4295,0.05937239,0.94062761,1,1,1,2,3,1,69,1,1,3,36
4296,0.590089723,0.409910277,1,1,1,3,1,1,48,1,3,1,21
4297,0.338209252,0.661790748,5,1,1,5,4,1,68,1,2,3,6
4298,0.799773874,0.200226126,2,1,1,6,6,1,50,1,2,2,29
4299,0.364244878,0.635755122,1,1,1,4,2,2,22,1,3,3,39
4300,0.967672629,0.032327371,2,5,1,6,7,1,70,1,1,1,48
4301,0.605655163,0.394344837,1,5,2,4,6,2,69,2,3,1,48
4302,0.198951464,0.801048536,2,1,2,4,4,2,61,2,3,2,27
4303,0.189859483,0.810140517,1,2,2,4,6,2,39,1,4,3,24
4304,0.768928965,0.231071035,2,1,1,5,5,1,50,1,1,1,24
4305,0.87884389,0.12115611,2,1,1,6,7,2,51,2,3,1,12
4306,0.747466631,0.252533369,2,1,2,4,7,1,60,2,2,1,42
4307,0.858109025,0.141890975,2,-9,1,6,5,1,44,2,1,1,28
4308,0.123318514,0.876681486,1,2,1,3,1,1,50,2,2,3,12
4309,0.485581112,0.514418888,1,5,2,4,1,2,68,2,3,1,48
4310,0.212238047,0.787761953,2,3,1,4,4,1,45,1,1,4,41
4311,0.452048428,0.547951572,2,1,1,4,4,1,68,1,2,1,17
4312,0.267614281,0.732385719,1,1,1,4,1,1,68,1,2,1,17
4313,0.2356654,0.7643346,1,2,2,4,4,2,44,2,2,2,21
4314,0.069696501,0.930303499,1,1,1,2,3,2,35,1,2,3,41
4315,0.231531654,0.768468346,1,1,2,5,1,2,56,1,3,2,42
4316,0.224530733,0.775469267,-2,1,2,4,3,2,33,1,4,3,39
4317,0.395577006,0.604422994,-2,1,1,5,5,2,56,1,2,3,36
4318,0.926538396,0.073461604,2,1,2,7,7,2,83,1,2,1,13
4319,0.631619171,0.368380829,-2,5,1,5,6,1,52,1,3,2,48
4320,0.473583467,0.526416533,2,5,1,2,5,2,28,1,1,1,6
4321,0.877609341,0.122390659,2,1,1,7,7,1,69,2,2,1,17
4322,0.358028945,0.641971055,1,1,1,3,2,2,70,1,3,3,42
4323,0.525981512,0.474018488,1,1,1,3,3,1,81,1,2,1,48
4324,0.635587747,0.364412253,2,1,2,4,5,1,54,1,3,1,36
4325,0.033579231,0.966420769,1,2,1,4,3,2,52,2,2,2,17
4326,0.599692813,0.400307187,-2,1,2,6,6,2,41,2,4,1,46
4327,0.112327861,0.887672139,-2,5,1,3,2,2,32,1,2,2,36
4328,0.889047216,0.110952784,2,6,1,6,7,2,70,1,1,1,25
4329,0.166669986,0.833330014,-2,1,-7,4,2,1,51,1,2,-7,27
4330,0.761335254,0.238664746,2,1,1,6,5,2,62,2,1,2,48
4331,0.348199022,0.651800978,2,1,2,5,6,2,24,2,4,3,26
4332,0.627114579,0.372885421,-2,1,-6,4,4,1,60,2,2,-6,47
4333,0.226176616,0.773823384,1,2,2,3,2,1,31,2,3,4,40
4334,0.075983358,0.924016642,1,2,1,4,1,2,62,1,1,1,6
4335,0.44309697,0.55690303,2,1,2,6,4,1,63,1,3,2,6
4336,0.502445965,0.497554035,-2,6,2,6,7,1,40,2,4,2,36
4337,0.926435563,0.073564437,2,1,1,6,7,1,66,2,1,1,26
4338,0.691943391,0.308056609,-2,1,1,4,2,1,70,2,3,1,29
4339,0.411149198,0.588850802,1,1,2,2,1,2,38,2,4,3,47
4340,0.771718534,0.228281466,-2,1,1,6,5,1,29,2,2,1,31
4341,0.865375847,0.134624153,2,1,1,7,7,1,82,2,2,1,53
4342,0.166013327,0.833986673,1,6,1,3,3,2,26,1,1,5,31
4343,0.169759532,0.830240468,1,1,1,4,3,1,56,1,2,2,19
4344,0.347348175,0.652651825,1,1,1,3,2,2,47,1,2,1,39
4345,0.138042517,0.861957483,1,5,1,2,1,2,59,1,2,4,12
4346,0.254735398,0.745264602,1,2,1,3,1,1,64,1,1,1,47
4347,0.287693094,0.712306906,2,1,1,5,6,2,42,1,3,3,9
4348,0.715205922,0.284794078,2,1,1,7,6,1,55,2,4,1,47
4349,0.159434532,0.840565468,1,1,1,3,2,2,53,2,2,1,36
4350,0.457359835,0.542640165,2,1,1,6,2,2,67,1,3,1,53
4351,0.285707373,0.714292627,1,2,2,6,1,2,63,1,2,1,26
4352,0.074128376,0.925871624,1,2,1,4,2,2,64,2,2,1,36
4353,0.099503952,0.900496048,1,1,2,2,1,2,35,2,2,3,27
4354,0.514156536,0.485843464,5,1,1,6,4,1,57,2,3,2,42
4355,0.613088263,0.386911737,2,1,1,6,6,1,34,1,2,3,39
4356,0.358998828,0.641001172,1,2,1,6,1,1,46,2,2,1,40
4357,0.14616869,0.85383131,1,2,1,4,1,2,53,1,2,3,37
4358,0.721570513,0.278429487,5,1,1,5,6,1,58,1,2,2,48
4359,0.653218744,0.346781256,2,1,1,4,4,2,59,1,4,1,4
4360,0.430700407,0.569299593,1,5,1,4,3,1,67,1,2,1,48
4361,0.804577531,0.195422469,2,1,1,4,7,2,80,2,1,1,12
4362,0.331893247,0.668106753,1,6,1,4,1,1,58,2,2,2,22
4363,0.626350828,0.373649172,2,1,1,6,6,1,23,1,2,2,39
4364,0.030112577,0.969887423,1,2,1,2,1,1,59,1,1,2,26
4365,0.291031701,0.708968299,1,2,1,6,1,2,72,2,3,1,17
4366,0.050063844,0.949936156,1,2,1,2,1,1,56,1,2,1,17
4367,0.175170937,0.824829063,1,1,1,4,6,1,50,2,2,2,9
4368,0.374397048,0.625602952,-2,2,1,5,7,2,58,2,4,1,17
4369,0.213750475,0.786249525,5,1,1,5,5,2,29,2,3,2,6
4370,0.20333956,0.79666044,1,2,1,6,1,1,52,1,1,3,41
4371,0.292346131,0.707653869,1,2,2,4,1,1,64,2,3,2,13
4372,0.183408676,0.816591324,-2,1,-6,5,2,1,60,1,3,-6,6
4373,0.127179681,0.872820319,1,1,1,2,3,1,43,1,2,3,42
4374,0.688234282,0.311765718,2,1,1,6,6,2,54,2,2,1,18
4375,0.865841525,0.134158475,2,1,1,7,5,1,61,2,1,1,51
4376,0.08900816,0.91099184,1,1,1,3,3,1,47,2,2,3,25
4377,0.92650441,0.07349559,2,1,1,6,7,2,61,1,1,1,39
4378,0.177081558,0.822918442,1,2,1,2,1,1,32,1,3,1,37
4379,0.144792253,0.855207747,1,2,1,6,1,1,68,1,1,2,17
4380,0.331813931,0.668186069,2,1,1,5,6,1,37,1,1,3,6
4381,0.18065308,0.81934692,1,1,1,3,1,1,46,1,2,1,36
4382,0.26089405,0.73910595,1,2,1,2,2,1,47,1,3,3,48
4383,0.360485217,0.639514783,2,1,1,4,5,1,40,1,2,2,36
4384,0.903786938,0.096213062,2,1,1,6,5,1,56,1,2,1,12
4385,0.576657064,0.423342936,-2,1,-7,4,4,1,33,2,4,-7,22
4386,0.296334805,0.703665195,1,2,1,6,6,1,62,2,1,1,6
4387,0.062657664,0.937342336,1,2,1,1,1,1,23,1,1,4,13
4388,0.195790586,0.804209414,-2,1,-7,4,4,2,22,2,4,-7,41
4389,0.233614659,0.766385341,1,2,1,4,1,1,48,2,3,3,51
4390,0.510498076,0.489501924,1,1,2,4,2,2,66,1,2,4,48
4391,0.298560661,0.701439339,1,2,1,4,4,2,31,1,2,3,45
4392,0.400586819,0.599413181,-2,1,1,4,4,2,23,1,3,3,39
4393,0.725553005,0.274446995,2,1,1,7,7,1,23,2,3,2,26
4394,0.089194324,0.910805676,1,1,1,1,1,1,38,1,3,4,9
4395,0.040714579,0.959285421,1,1,1,2,1,2,23,2,1,4,17
4396,0.774915162,0.225084838,-2,1,1,3,5,2,65,1,1,1,26
4397,0.43433337,0.56566663,2,1,1,3,5,2,53,1,3,2,53
4398,0.20253448,0.79746552,-2,1,-7,4,6,1,62,2,2,-7,36
4399,0.134200019,0.865799981,1,1,1,2,2,2,42,2,3,3,17
4400,0.582532448,0.417467552,2,1,1,5,6,1,68,1,1,1,10
4401,0.026490128,0.973509872,1,2,1,1,1,1,32,2,1,1,6
4402,0.512111573,0.487888427,2,1,2,4,6,1,35,1,3,1,35
4403,0.082069829,0.917930171,1,1,1,4,3,2,62,1,2,2,36
4404,0.834183134,0.165816866,2,1,2,6,5,2,56,1,2,1,37
4405,0.563823405,0.436176595,2,6,2,5,7,2,47,1,3,3,36
4406,0.596581526,0.403418474,2,1,1,6,6,1,64,1,2,1,41
4407,0.069221936,0.930778064,-2,6,1,2,1,1,56,1,1,1,39
4408,0.671184656,0.328815344,2,1,1,5,7,1,41,2,4,1,26
4409,0.087169973,0.912830027,1,3,1,3,2,2,41,1,1,4,6
4410,0.669291279,0.330708721,2,6,1,6,6,2,60,1,1,1,6
4411,0.766044982,0.233955018,5,1,1,6,6,1,59,1,1,1,24
4412,0.070669575,0.929330425,1,2,1,4,2,2,41,1,3,4,6
4413,0.930284476,0.069715524,2,1,2,6,7,2,79,1,1,1,37
4414,0.185990435,0.814009565,-2,1,-6,5,2,2,83,1,3,-6,6
4415,0.235761396,0.764238604,1,1,1,3,1,1,58,1,1,1,27
4416,0.373378718,0.626621282,1,1,2,4,3,1,65,2,3,3,37
4417,0.147001835,0.852998165,1,1,1,1,1,2,47,1,2,3,12
4418,0.138541017,0.861458983,1,5,1,1,1,1,63,2,1,1,12
4419,0.596686668,0.403313332,2,5,2,5,6,1,66,2,2,1,12
4420,0.580815006,0.419184994,1,1,1,5,2,1,71,1,3,2,47
4421,0.049726236,0.950273764,-2,1,-7,4,1,2,75,1,1,-7,36
4422,0.13080091,0.86919909,1,1,2,3,1,2,62,1,3,4,6
4423,0.188479562,0.811520438,1,5,2,4,1,1,70,2,1,1,6
4424,0.409832619,0.590167381,1,6,1,5,3,1,55,1,1,2,47
4425,0.255217203,0.744782797,-2,5,2,1,2,2,34,2,4,5,28
4426,0.237885275,0.762114725,1,2,1,4,1,1,67,2,1,3,47
4427,0.573604032,0.426395968,5,1,2,5,3,1,68,1,2,1,4
4428,0.741266727,0.258733273,5,1,2,5,6,2,63,1,1,1,12
4429,0.343434292,0.656565708,1,1,2,4,2,1,79,1,2,1,34
4430,0.403822421,0.596177579,1,5,2,3,1,2,68,1,3,1,12
4431,0.193020376,0.806979624,1,1,1,1,1,2,67,1,1,5,4
4432,0.251746864,0.748253136,1,5,1,4,1,1,50,1,3,2,55
4433,0.63610016,0.36389984,2,1,1,4,5,2,71,1,1,2,8
4434,0.166205615,0.833794385,1,1,1,4,3,1,67,1,1,1,36
4435,0.061412025,0.938587975,1,1,2,2,1,2,67,1,1,4,25
4436,0.116427743,0.883572257,1,1,1,4,1,1,66,1,2,2,6
4437,0.431456079,0.568543921,2,1,2,4,2,1,44,2,4,1,42
4438,0.350414229,0.649585771,2,6,2,7,5,2,65,1,1,5,25
4439,0.245808973,0.754191027,2,1,1,4,4,1,41,1,2,4,24
4440,0.80876962,0.19123038,2,1,1,6,7,1,50,1,3,2,55
4441,0.205724959,0.794275041,1,1,1,3,4,1,68,2,2,3,34
4442,0.130204575,0.869795425,1,1,1,2,3,2,73,2,2,2,20
4443,0.268538788,0.731461212,5,-9,1,5,4,1,34,2,1,1,34
4444,0.804756454,0.195243546,2,1,1,6,6,1,50,1,2,1,37
4445,0.207812123,0.792187877,1,5,2,4,6,2,39,2,3,2,17
4446,0.098394715,0.901605285,-2,1,1,3,3,2,62,1,1,3,25
4447,0.175882223,0.824117777,1,5,1,4,2,1,54,2,3,2,17
4448,0.191859946,0.808140054,-2,5,2,3,4,1,64,1,4,5,6
4449,0.884065422,0.115934578,-2,5,-7,5,7,1,67,2,1,-7,12
4450,0.051537928,0.948462072,-2,5,-7,2,1,2,59,1,2,-7,12
4451,0.242377589,0.757622411,1,5,2,6,2,1,48,1,3,2,6
4452,0.611655213,0.388344787,1,5,2,4,2,1,70,1,3,1,48
4453,0.399685018,0.600314982,1,5,1,1,4,1,57,1,1,1,4
4454,0.712920512,0.287079488,2,6,1,5,5,1,50,2,1,1,18
4455,0.896838206,0.103161794,2,1,1,5,7,1,49,1,2,1,39
4456,0.339053119,0.660946881,1,1,1,4,3,2,26,1,1,4,29
4457,0.503708653,0.496291347,1,6,1,6,1,1,44,2,3,1,37
4458,0.471194683,0.528805317,2,1,1,4,4,2,54,2,4,1,51
4459,0.070458299,0.929541701,1,2,1,3,3,1,54,2,2,2,37
4460,0.025754868,0.974245132,1,2,1,2,1,2,62,1,2,1,11
4461,0.296650599,0.703349401,-2,6,1,3,1,1,48,1,2,2,13
4462,0.773259439,0.226740561,2,1,1,6,6,1,70,2,1,1,12
4463,0.860993345,0.139006655,2,1,1,5,5,1,70,2,2,1,30
4464,0.276352167,0.723647833,1,1,1,4,4,1,20,1,3,2,27
4465,0.255999377,0.744000623,1,1,2,4,3,1,71,2,2,2,31
4466,0.266143782,0.733856218,2,1,2,4,6,2,76,2,4,2,19
4467,0.926360762,0.073639238,-2,5,1,5,7,1,62,1,2,1,48
4468,0.195392336,0.804607664,-2,5,2,3,2,1,51,2,3,1,36
4469,0.302393697,0.697606303,2,1,2,5,6,1,65,2,3,2,27
4470,0.039837349,0.960162651,1,1,1,2,3,2,36,1,1,3,6
4471,0.450358758,0.549641242,2,5,1,5,6,1,35,1,3,3,53
4472,0.900019167,0.099980833,2,1,1,6,7,1,80,2,2,1,55
4473,0.225990453,0.774009547,1,1,1,3,3,1,62,2,1,3,31
4474,0.136186087,0.863813913,1,1,1,3,2,1,40,2,2,2,17
4475,0.594211708,0.405788292,5,1,2,-9,4,2,72,1,4,1,26
4476,0.075573217,0.924426783,1,2,1,4,1,1,65,2,1,1,24
4477,0.123849946,0.876150054,1,2,2,4,1,2,54,2,3,2,26
4478,0.724534668,0.275465332,1,1,2,5,5,1,70,1,3,2,51
4479,0.179688685,0.820311315,1,5,1,5,1,1,64,2,2,5,25
4480,0.057080647,0.942919353,1,2,1,3,1,1,60,2,2,2,26
4481,0.896473312,0.103526688,2,1,1,5,7,1,65,2,1,1,18
4482,0.108606923,0.891393077,1,1,1,3,1,2,61,2,1,1,6
4483,0.060200743,0.939799257,1,2,1,2,1,2,45,1,2,1,26
4484,0.603931073,0.396068927,-2,1,-7,4,4,2,45,1,4,-7,49
4485,0.24195314,0.75804686,2,1,1,4,4,2,58,2,2,1,6
4486,0.919302901,0.080697099,2,5,1,6,7,1,54,2,3,1,48
4487,0.342281095,0.657718905,1,1,1,4,1,2,70,2,2,1,12
4488,0.085220847,0.914779153,1,5,1,2,1,1,66,2,1,1,26
4489,0.935338705,0.064661295,2,5,1,6,7,1,80,2,1,1,48
4490,0.203939282,0.796060718,1,5,1,5,2,1,59,1,2,3,6
4491,0.387265559,0.612734441,1,6,2,4,2,2,19,1,4,3,8
4492,0.09968873,0.90031127,1,1,1,2,2,1,37,1,2,2,27
4493,0.843752967,0.156247033,2,1,1,6,5,1,61,1,3,1,26
4494,0.119640306,0.880359694,1,1,1,2,1,2,58,1,1,1,41
4495,0.29066162,0.70933838,-2,1,2,4,2,1,33,2,4,-9,39
4496,0.178873131,0.821126869,1,5,2,2,1,2,45,1,4,1,6
4497,0.918157575,0.081842425,2,1,1,6,7,1,23,2,3,1,29
4498,0.64243882,0.35756118,2,1,1,4,6,2,71,1,2,1,37
4499,0.763458689,0.236541311,2,1,1,6,6,1,33,2,3,1,45
4500,0.91858228,0.08141772,2,5,1,6,7,1,61,2,3,1,48
4501,0.176281153,0.823718847,-2,6,2,4,4,2,58,2,4,2,41
4502,0.193521937,0.806478063,-2,5,2,4,2,1,76,1,3,4,36
4503,0.70910297,0.29089703,1,1,2,4,2,1,31,1,3,1,48
4504,0.130304997,0.869695003,1,2,1,4,3,1,63,1,3,3,39
4505,0.16084792,0.83915208,2,5,1,6,2,1,44,2,2,2,6
4506,0.066451491,0.933548509,1,1,1,2,1,2,41,2,2,3,25
4507,0.923243412,0.076756588,2,1,1,7,7,1,68,1,2,1,6
4508,0.26846293,0.73153707,2,1,1,4,2,2,62,2,2,3,42
4509,0.826113246,0.173886754,2,1,1,5,7,2,52,1,1,1,9
4510,0.501321103,0.498678897,1,1,1,4,2,1,47,1,2,4,48
4511,0.359911286,0.640088714,1,5,1,4,2,2,29,2,3,2,13
4512,0.196070086,0.803929914,1,2,1,5,6,2,41,1,1,2,32
4513,0.056682003,0.943317997,-2,1,-7,3,2,2,58,2,3,-7,6
4514,0.580044453,0.419955547,-2,1,2,6,6,1,61,2,4,1,55
4515,0.175361234,0.824638766,-2,5,1,4,4,2,40,1,3,2,36
4516,0.8000616,0.1999384,2,5,1,5,5,1,60,1,1,1,12
4517,0.954343045,0.045656955,2,1,2,6,7,1,65,1,1,1,29
4518,0.054540538,0.945459462,-2,5,-7,2,1,1,56,1,2,-7,12
4519,0.163263877,0.836736123,1,5,2,4,1,1,45,1,3,2,6
4520,0.350715449,0.649284551,1,1,1,3,1,2,59,1,2,2,21
4521,0.560421987,0.439578013,1,5,1,4,2,1,64,1,2,1,48
4522,0.655466792,0.344533208,2,1,1,4,6,2,86,1,1,1,12
4523,0.054863538,0.945136462,1,5,1,1,1,2,44,1,1,5,6
4524,0.590620128,0.409379872,-2,1,1,6,6,1,31,2,3,2,13
4525,0.288281788,0.711718212,2,1,1,5,6,1,28,2,4,2,42
4526,0.156540122,0.843459878,1,2,1,4,3,2,56,2,2,1,13
4527,0.390045957,0.609954043,1,1,1,3,1,2,83,2,2,1,48
4528,0.078381251,0.921618749,-2,1,1,2,3,1,30,2,4,5,24
4529,0.143994731,0.856005269,1,1,1,2,1,2,49,1,1,2,18
4530,0.346222477,0.653777523,-2,5,2,5,4,2,44,1,4,3,53
4531,0.381823275,0.618176725,1,1,2,4,4,2,68,2,3,3,32
4532,0.654520143,0.345479857,2,1,1,5,5,2,70,1,2,1,6
4533,0.622267819,0.377732181,2,1,2,4,5,2,44,2,3,2,48
4534,0.522149336,0.477850664,1,1,1,3,1,1,59,1,2,1,29
4535,0.902552181,0.097447819,2,1,1,6,7,2,48,1,1,1,34
4536,0.082081355,0.917918645,-2,1,2,4,4,2,62,1,3,2,50
4537,0.965991044,0.034008956,2,1,1,6,7,1,85,1,1,1,12
4538,0.972711164,0.027288836,2,1,1,7,7,1,67,1,1,1,48
4539,0.332197945,0.667802055,1,5,2,4,3,1,33,1,3,1,37
4540,0.263765136,0.736234864,1,1,1,3,2,2,52,1,3,2,33
4541,0.060293383,0.939706617,-2,1,-6,2,1,2,19,1,2,-6,53
4542,0.708919359,0.291080641,2,1,1,4,4,1,66,2,2,1,29
4543,0.921691422,0.078308578,-2,5,-7,6,7,2,38,1,3,-7,48
4544,0.937232691,0.062767309,2,1,1,7,7,1,61,1,1,1,17
4545,0.55657758,0.44342242,5,1,2,4,2,2,67,2,3,2,29
4546,0.178987889,0.821012111,1,1,1,2,1,2,20,1,3,3,34
4547,0.22659202,0.77340798,2,1,1,4,4,1,30,1,4,2,6
4548,0.669586341,0.330413659,2,1,1,6,6,2,73,1,2,2,12
4549,0.078013554,0.921986446,2,1,1,3,3,2,46,2,3,2,41
4550,0.155498674,0.844501326,1,1,1,4,3,1,70,2,2,3,17
4551,0.914570783,0.085429217,2,1,2,6,7,1,47,2,4,1,48
4552,0.383083026,0.616916974,1,5,2,3,1,1,69,2,3,1,12
4553,0.172535472,0.827464528,1,2,1,4,4,1,32,1,3,3,26
4554,0.052573222,0.947426778,-2,1,1,2,3,2,32,1,1,5,24
4555,0.880197299,0.119802701,2,1,2,6,7,1,69,1,2,2,46
4556,0.073950566,0.926049434,1,1,1,4,3,2,64,2,2,3,36
4557,0.138111603,0.861888397,1,1,1,4,3,2,60,1,1,3,27
4558,0.713920986,0.286079014,2,1,2,5,5,1,63,2,2,1,31
4559,0.060219923,0.939780077,1,1,1,2,1,1,56,1,1,3,36
4560,0.083740057,0.916259943,1,2,1,4,1,1,67,2,1,1,17
4561,0.131985284,0.868014716,-2,5,-6,3,4,1,49,2,4,-6,6
4562,0.058765678,0.941234322,-2,1,-7,4,3,2,22,2,3,-7,25
4563,0.083722562,0.916277438,1,1,1,2,1,2,52,2,2,3,17
4564,0.436274479,0.563725521,1,5,1,4,2,1,59,1,2,2,48
4565,0.113980129,0.886019871,1,1,1,2,2,2,40,2,1,3,8
4566,0.855963707,0.144036293,2,1,2,6,7,1,57,1,2,2,26
4567,0.146860612,0.853139388,1,5,1,2,1,2,64,2,1,4,48
4568,0.090383428,0.909616572,1,2,2,4,1,1,65,2,2,2,17
4569,0.398277699,0.601722301,-2,1,2,5,4,1,67,2,3,1,41
4570,0.038948532,0.961051468,1,2,1,2,1,1,41,1,1,1,24
4571,0.098523085,0.901476915,1,1,1,3,3,2,77,1,3,2,6
4572,0.947377104,0.052622896,2,1,1,6,7,1,61,2,2,1,13
4573,0.106660628,0.893339372,1,1,1,2,1,2,48,1,1,3,39
4574,0.548257375,0.451742625,-2,1,2,4,3,1,66,2,3,1,48
4575,0.208762782,0.791237218,1,5,1,4,1,2,41,2,3,1,34
4576,0.184473322,0.815526678,1,2,1,6,1,1,65,2,1,1,24
4577,0.760067687,0.239932313,2,1,1,6,6,2,59,1,1,1,42
4578,0.45984267,0.54015733,1,2,1,6,6,2,65,1,1,2,13
4579,0.077998753,0.922001247,1,1,2,2,2,2,33,1,4,2,6
4580,0.21566936,0.78433064,1,1,1,4,4,2,68,2,3,2,53
4581,0.229593806,0.770406194,1,2,1,4,1,1,58,2,1,3,1
4582,0.183767919,0.816232081,-2,1,-7,4,3,2,64,1,4,-7,8
4583,0.816414554,0.183585446,2,1,1,6,6,1,61,2,3,1,48
4584,0.236206021,0.763793979,1,1,2,4,4,1,48,2,4,2,34
4585,0.337841068,0.662158932,1,1,2,5,4,1,57,1,2,3,27
4586,0.254183684,0.745816316,-2,1,2,4,3,1,81,1,3,2,33
4587,0.155466079,0.844533921,1,1,2,4,1,1,66,2,2,2,17
4588,0.600745164,0.399254836,2,1,1,6,5,1,62,1,1,2,36
4589,0.882295898,0.117704102,2,6,1,6,7,1,59,1,1,1,9
4590,0.456257317,0.543742683,-2,1,2,5,4,2,57,2,1,1,26
4591,0.077045629,0.922954371,1,1,1,2,3,2,61,1,2,3,27
4592,0.660052246,0.339947754,-2,1,1,5,5,1,44,1,2,3,37
4593,0.180582877,0.819417123,2,1,2,4,6,2,53,2,2,3,6
4594,0.851565238,0.148434762,2,1,1,4,7,1,82,1,1,1,27
4595,0.234454138,0.765545862,1,5,1,4,2,1,64,2,3,1,9
4596,0.869408658,0.130591342,2,1,2,6,7,1,49,1,2,1,34
4597,0.823124012,0.176875988,2,1,2,6,7,2,65,1,4,1,39
4598,0.568613343,0.431386657,-2,5,2,5,6,2,33,1,3,3,48
4599,0.038241328,0.961758672,-2,2,-7,2,1,1,73,2,3,-7,53
4600,0.025681637,0.974318363,1,2,1,1,1,2,54,2,1,1,36
4601,0.610950397,0.389049603,-2,1,2,4,6,1,29,1,4,3,13
4602,0.762482002,0.237517998,2,1,1,6,7,1,67,1,3,2,27
4603,0.321808328,0.678191672,1,1,2,4,3,2,39,2,3,2,47
