"","V160001_orig","V161342","V161310x","V161267","V161270","V161244","V162125x","V162174","V162256","V161126","V161155","V161158x","V162031x","V162062x","age_gpt3","church_goer_gpt3","discuss_politics_gpt3","education_gpt3","gender_gpt3","ideology_gpt3","patriotism_gpt3","pid7_gpt3","political_interest_gpt3","race_gpt3","votechoice_2016_gpt3","voted_2016_gpt3"
"2409",403113,2,1,33,10,1,2,1,2,5,2,6,1,3,30,1,1,12,1,5,1,6,2,1,42,1
"2410",403114,2,1,67,12,1,-7,-7,-7,4,2,6,-2,-2,30,1,1,12,1,5,1,5,3,1,42,1
"2411",403115,2,1,48,12,1,2,1,3,5,2,6,1,3,30,1,1,12,1,5,1,6,2,1,42,1
"2412",403120,2,1,62,14,1,1,1,2,5,3,5,1,4,30,1,1,12,1,5,1,6,1,1,42,1
"2413",403121,2,1,59,9,2,1,1,2,4,1,2,0,-2,22,2,1,12,1,3,1,5,3,1,42,0
"2414",403122,1,1,19,10,1,2,1,2,5,5,5,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"2415",403123,2,1,21,10,2,4,1,2,3,1,1,1,1,29,1,1,12,1,3,1,2,1,1,42,1
"2416",403125,2,1,64,9,1,1,2,2,6,2,7,1,2,29,2,1,12,1,7,1,7,1,1,2,1
"2417",403128,2,1,51,9,2,2,1,2,99,2,6,1,2,29,1,1,12,1,5,1,5,2,1,42,1
"2418",403129,1,2,23,7,1,3,2,4,2,1,1,0,-2,22,2,1,12,1,1,1,2,3,1,42,1
"2419",403135,2,2,44,12,2,3,1,1,4,1,2,1,1,29,1,1,12,1,3,1,2,2,1,42,1
"2420",403136,2,1,72,10,2,1,1,2,3,3,4,1,1,29,1,1,12,1,2,1,2,1,1,42,1
"2421",403138,1,1,35,15,2,2,1,3,4,3,4,-2,-2,30,1,1,12,1,5,1,2,2,1,42,0
"2422",403143,1,1,72,13,2,2,1,2,4,1,1,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"2423",403145,2,1,47,13,1,1,1,2,6,2,7,1,3,30,1,1,12,1,7,1,7,1,1,2,1
"2424",403148,2,1,66,7,1,-6,-6,-6,99,2,7,-2,-2,30,1,1,12,1,5,1,5,1,1,2,1
"2425",403152,1,1,69,10,1,1,1,3,6,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"2426",403154,1,1,52,12,2,4,1,1,2,1,1,1,1,30,1,1,12,1,2,1,2,1,1,1,1
"2427",403155,2,1,33,13,1,1,1,2,5,1,2,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"2428",403159,2,1,-9,13,2,3,1,1,4,3,4,1,-9,30,1,1,12,1,3,1,2,2,1,42,0
"2429",403160,1,1,35,13,1,1,1,1,5,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"2430",403164,2,1,60,9,1,1,1,3,99,1,2,1,1,22,1,1,12,1,3,1,1,1,1,42,1
"2431",403166,1,1,43,14,2,2,2,4,5,3,5,1,2,35,2,1,12,1,5,1,5,3,1,42,1
"2432",403170,2,2,51,10,1,4,1,4,99,1,1,1,1,29,1,1,12,1,3,1,5,1,1,42,1
"2433",403172,2,1,45,13,2,4,1,3,2,1,1,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2434",403173,2,1,55,10,2,2,1,3,99,3,3,1,1,29,1,1,12,1,3,1,5,2,1,42,1
"2435",403174,1,1,24,13,1,2,1,3,3,3,3,1,-2,30,1,1,12,1,3,1,2,1,1,1,1
"2436",403175,2,3,21,10,1,1,2,2,99,1,2,1,1,22,2,1,12,1,3,1,2,2,1,42,1
"2437",403176,1,1,47,13,1,2,1,2,6,5,5,1,2,30,1,1,13,1,5,1,7,1,1,2,1
"2438",403178,2,2,68,13,1,2,1,1,2,1,1,1,1,30,1,1,12,1,3,1,1,2,1,1,1
"2439",403181,1,5,39,10,1,1,2,3,4,5,3,0,-2,22,2,1,12,1,3,3,5,3,1,42,1
"2440",403182,2,3,51,4,2,2,1,3,4,3,3,1,-2,22,1,1,12,2,3,1,5,2,1,42,0
"2441",403187,2,6,71,9,1,1,2,3,5,1,2,1,3,22,2,1,12,1,3,1,6,1,1,42,1
"2442",403190,1,1,46,9,2,-7,-7,-7,4,3,5,-2,-2,25,1,1,12,1,5,1,5,3,1,42,0
"2443",403192,1,1,58,13,2,1,1,1,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"2444",403195,1,5,37,9,1,4,1,2,3,1,1,1,1,24,1,1,12,1,3,1,2,1,1,42,1
"2445",403203,1,1,67,14,1,2,1,1,2,1,2,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"2446",403211,1,1,50,14,2,-6,-6,-6,5,3,5,-2,-2,30,1,1,12,1,5,1,6,3,1,42,0
"2447",403213,1,1,50,13,1,1,2,2,4,3,4,1,1,30,2,1,12,1,3,1,5,1,1,42,1
"2448",403214,1,1,-9,13,2,2,1,3,6,2,6,1,2,30,1,1,12,1,5,1,7,2,1,42,1
"2449",403216,2,1,25,13,1,2,1,3,6,2,7,1,2,35,1,1,12,1,5,1,7,1,1,2,1
"2450",403217,1,1,73,3,1,-6,-6,-6,2,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,1,1
"2451",403219,2,5,60,9,1,1,1,3,99,1,2,1,-2,22,1,1,12,1,3,1,5,1,1,42,1
"2452",403220,2,2,37,9,1,1,1,1,99,1,1,1,1,24,1,1,12,1,2,1,1,1,1,1,1
"2453",403221,2,1,28,15,2,1,1,2,1,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"2454",403222,1,1,58,13,1,2,1,2,6,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"2455",403226,1,1,38,13,2,1,1,1,6,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"2456",403228,2,1,68,9,2,1,1,1,3,1,1,1,1,24,1,1,12,1,1,1,1,1,1,1,1
"2457",403230,1,1,84,9,2,1,1,2,4,3,4,1,2,28,1,1,12,1,5,1,5,1,1,42,1
"2458",403236,-9,-2,31,11,1,5,2,-9,99,1,1,1,1,22,2,1,12,1,3,1,2,3,1,1,1
"2459",403237,1,1,62,13,2,1,1,2,99,1,2,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"2460",403241,1,1,65,12,1,1,1,1,5,2,7,1,2,28,1,1,12,1,7,1,7,1,1,2,1
"2461",403252,1,1,69,10,2,-6,-6,-6,99,3,5,-2,-2,30,1,1,12,1,5,1,5,3,1,42,0
"2462",403253,2,1,40,7,2,-6,-6,-6,4,3,5,-2,-2,24,1,1,12,1,5,1,5,3,1,42,0
"2463",403259,2,5,38,8,1,-6,-6,-6,99,3,4,-2,-2,24,1,1,12,1,3,1,5,2,1,42,1
"2464",403260,1,-2,-9,-9,-9,-9,2,3,99,-9,-9,1,-2,22,2,1,12,1,3,1,5,3,1,42,0
"2465",403265,1,2,26,13,1,3,1,2,4,3,4,0,-2,25,2,1,12,1,5,1,5,3,1,42,1
"2466",403267,2,6,68,7,1,-6,-6,-6,99,1,2,-2,-2,29,1,1,12,1,3,1,5,3,1,42,1
"2467",403272,2,1,65,10,2,1,1,3,99,2,6,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"2468",403273,2,1,67,10,2,1,1,2,2,1,1,1,1,24,1,1,12,1,2,1,1,1,1,1,1
"2469",403277,2,1,54,10,2,3,2,3,3,3,5,1,3,29,2,1,12,1,5,1,2,2,1,42,0
"2470",403278,1,1,36,14,1,2,1,3,6,2,7,1,2,35,1,1,12,1,5,1,7,1,1,2,1
"2471",403282,2,1,63,14,2,1,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"2472",403283,1,1,50,12,2,1,2,3,4,2,6,0,-2,22,2,2,12,1,5,3,5,3,1,42,0
"2473",403285,2,1,44,10,1,4,1,4,99,2,6,0,-2,29,2,1,12,1,5,1,5,3,1,42,1
"2474",403286,2,1,51,10,2,1,2,2,99,3,4,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"2475",403287,2,1,62,10,1,1,1,2,7,2,6,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"2476",403292,1,6,56,11,2,-6,-6,-6,99,3,5,-2,-2,29,1,1,12,1,5,1,5,3,1,42,0
"2477",403293,1,1,-9,10,2,1,1,2,6,3,4,1,2,28,1,1,12,1,5,1,7,1,1,42,1
"2478",403296,2,1,39,10,2,1,1,2,5,3,5,1,2,29,1,1,13,1,5,1,7,1,1,42,1
"2479",403297,2,1,54,13,1,1,1,2,3,1,1,1,1,30,1,1,12,1,2,1,2,1,1,1,1
"2480",403298,1,1,63,9,2,1,1,2,5,1,2,1,1,24,1,1,12,1,3,1,5,1,1,42,1
"2481",403302,1,1,72,13,1,1,1,1,6,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"2482",403306,2,1,30,13,1,1,2,2,3,3,3,1,1,30,2,1,12,1,3,1,2,1,1,1,1
"2483",403307,1,1,64,13,1,-6,-6,-6,7,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"2484",403308,1,1,39,6,2,1,1,3,4,3,4,1,2,28,1,1,12,1,5,1,5,1,1,42,1
"2485",403314,2,1,44,10,1,1,1,2,99,1,2,1,2,29,1,1,12,1,3,1,7,1,1,42,1
"2486",403317,2,1,73,11,2,1,1,2,7,2,7,1,2,29,1,1,12,1,7,1,7,1,1,2,1
"2487",403318,1,1,54,10,2,-6,-6,-6,99,3,4,1,1,30,1,1,12,1,2,1,5,2,1,42,1
"2488",403321,2,2,75,9,1,3,2,4,99,-9,3,1,1,24,2,1,12,1,3,1,2,3,1,42,1
"2489",403322,1,3,47,16,1,1,1,1,-9,2,7,1,2,38,1,1,13,1,7,1,7,1,1,2,1
"2490",403323,2,1,42,14,2,4,1,2,3,1,2,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"2491",403324,2,2,53,12,1,1,1,2,4,1,1,1,1,24,1,1,12,1,3,1,2,1,1,1,1
"2492",403330,1,1,67,11,1,1,1,2,7,3,4,1,2,28,1,1,12,1,5,1,7,1,1,42,1
"2493",403331,2,2,69,14,2,4,1,3,1,1,2,-2,-2,30,1,2,12,1,3,1,1,3,1,42,0
"2494",403336,2,1,59,9,1,1,1,2,7,2,7,1,2,22,1,1,12,1,5,1,7,1,1,2,1
"2495",403343,2,5,33,9,1,2,1,2,99,3,4,0,-2,22,2,1,12,1,3,1,5,3,1,42,1
"2496",403345,1,1,63,15,2,4,1,2,1,1,2,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"2497",403347,1,1,29,13,1,1,1,4,5,3,5,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"2498",403348,1,1,67,9,2,1,2,2,5,2,6,1,2,28,2,1,12,1,5,1,5,3,1,42,1
"2499",403352,1,6,57,10,1,-6,-6,-6,99,1,2,-2,-2,30,1,1,12,1,3,1,5,3,1,42,1
"2500",403353,2,1,27,13,2,1,1,2,5,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"2501",403354,2,2,66,9,1,1,1,2,99,1,1,1,1,24,1,1,12,1,3,1,1,1,1,1,1
"2502",403358,1,1,55,14,1,1,1,1,4,1,1,1,1,30,1,1,12,1,1,1,7,1,1,1,1
"2503",403362,2,-2,-9,10,-9,-6,-6,-6,99,3,4,-2,-2,29,1,1,12,1,4,1,5,2,1,42,1
"2504",403367,1,1,23,9,1,1,2,3,5,1,1,1,1,24,2,1,12,1,2,1,2,1,1,1,1
"2505",403368,1,2,57,8,2,1,1,2,99,1,1,1,1,28,1,1,12,1,3,1,1,1,1,42,1
"2506",403373,1,1,61,13,2,1,1,2,4,5,4,1,3,30,1,1,12,1,3,1,5,1,1,42,0
"2507",403374,2,1,50,12,2,1,1,2,3,1,2,1,2,29,1,1,12,1,3,1,6,1,1,42,1
"2508",403376,2,1,68,13,1,1,1,1,4,3,3,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"2509",403379,1,1,46,15,2,2,1,2,5,2,6,0,-2,30,2,1,12,1,5,1,6,3,1,42,0
"2510",403380,-9,-2,39,11,1,2,1,2,4,5,3,1,5,22,1,1,12,1,3,1,5,2,1,42,1
"2511",403382,1,1,66,10,1,1,1,1,7,3,5,1,2,35,1,1,13,1,5,1,7,1,1,2,1
"2512",403383,1,1,65,14,2,4,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,42,1
"2513",403384,2,2,71,10,1,-6,-6,-6,2,1,1,-2,-2,30,1,1,12,1,2,1,2,1,1,42,1
"2514",403385,1,5,38,12,2,1,1,2,-9,5,4,-2,-2,24,1,1,12,1,5,1,5,1,1,42,0
"2515",403386,1,1,61,15,2,4,1,1,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"2516",403387,2,1,44,12,2,1,2,4,99,3,3,-2,-2,22,2,1,12,1,3,1,2,3,1,42,0
"2517",403389,2,1,28,14,2,-6,-6,-6,4,5,5,-2,-2,30,1,1,12,1,5,1,5,3,1,42,0
"2518",403391,1,1,34,13,1,-6,-6,-6,99,3,4,-2,-2,30,1,1,12,1,5,1,5,1,1,42,1
"2519",403392,2,1,62,10,1,1,1,4,99,1,2,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"2520",403394,2,1,49,10,1,4,2,4,99,2,6,0,-2,22,2,1,12,1,5,1,5,3,1,42,1
"2521",403396,2,1,27,13,1,1,1,3,3,1,1,1,3,30,1,1,12,1,2,1,2,1,1,1,1
"2522",403399,1,1,65,11,2,2,1,2,6,3,4,1,2,28,1,1,12,1,5,1,7,2,1,42,1
"2523",403401,2,1,35,14,2,4,1,2,1,1,1,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"2524",403402,2,1,51,10,2,2,1,2,4,3,5,1,2,29,1,1,12,1,5,1,5,2,1,42,1
"2525",403404,1,1,56,14,1,3,1,1,3,1,1,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2526",403406,1,1,39,14,2,-6,-6,-6,1,1,1,-2,-2,30,1,1,12,1,2,1,1,1,1,42,0
"2527",403407,2,1,44,9,1,3,1,1,99,2,6,-2,-2,22,1,1,12,1,5,1,1,3,1,42,1
"2528",403408,1,2,69,9,1,-6,-6,-6,4,3,3,1,1,28,1,1,12,1,2,1,5,1,1,42,1
"2529",403410,2,2,53,12,1,4,2,3,4,1,1,1,1,29,2,1,12,1,3,1,2,3,1,42,1
"2530",403411,2,1,37,10,2,2,1,2,4,3,5,0,-2,22,2,1,12,1,5,1,5,3,1,42,1
"2531",403413,2,1,68,13,1,1,1,3,3,1,1,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"2532",403414,2,1,61,9,1,1,1,2,99,3,5,1,1,29,1,1,12,1,3,1,1,1,1,42,1
"2533",403416,1,1,68,13,2,1,1,1,5,2,7,1,1,30,1,1,12,1,7,1,5,1,1,2,1
"2534",403418,1,1,82,14,2,1,1,2,6,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"2535",403419,1,1,69,13,2,2,1,2,3,1,1,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"2536",403421,2,1,60,13,1,2,1,1,3,1,1,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2537",403423,2,2,30,10,1,4,1,2,2,1,1,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2538",403424,1,1,67,10,1,1,2,3,4,1,2,1,1,30,2,1,12,1,3,1,5,1,1,42,1
"2539",403427,1,1,33,10,2,2,2,3,3,1,2,1,2,29,2,1,12,1,5,1,5,2,1,42,1
"2540",403430,2,1,43,12,1,1,2,1,4,3,4,1,2,29,2,1,12,1,5,1,5,2,1,42,1
"2541",403431,2,1,61,10,1,1,1,3,6,2,7,1,2,29,1,1,12,1,7,1,7,1,1,2,1
"2542",403432,2,1,25,13,2,3,1,2,2,1,1,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2543",403434,1,5,56,11,1,1,1,1,4,1,1,-2,-2,25,1,1,12,1,1,1,5,1,1,42,1
"2544",403442,1,1,53,10,1,1,1,1,4,3,3,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2545",403443,1,1,69,10,1,1,1,1,6,2,7,1,2,28,1,1,12,1,7,1,7,1,1,2,1
"2546",403454,1,1,47,9,1,1,1,3,6,2,6,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"2547",403457,2,1,36,13,1,4,1,2,2,1,2,1,3,30,1,1,12,1,3,1,1,1,1,1,1
"2548",403458,1,1,38,13,2,-6,-6,-6,2,3,4,-2,-2,30,1,1,12,1,5,1,5,3,1,42,0
"2549",403459,2,1,81,11,1,1,1,2,6,2,6,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"2550",403460,1,1,53,11,1,1,1,2,7,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"2551",403463,1,1,68,10,2,1,1,1,6,2,6,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"2552",403464,1,5,18,9,1,1,1,2,99,3,4,0,-2,22,2,1,12,1,2,1,5,3,1,42,1
"2553",403470,1,1,76,9,2,2,2,3,99,1,1,1,1,28,2,1,12,1,2,1,5,2,1,42,1
"2554",403471,2,1,68,13,2,1,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"2555",403474,1,5,45,10,1,4,1,3,4,3,4,-2,-2,25,1,1,12,1,5,1,2,2,1,42,1
"2556",403476,1,3,31,14,2,4,1,3,2,1,2,1,-2,30,1,1,12,1,5,1,2,2,1,42,0
"2557",403478,2,1,25,13,1,3,1,2,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2558",403480,2,1,32,10,2,1,2,4,4,3,4,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"2559",403481,1,1,54,11,2,4,1,1,2,1,1,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"2560",403482,2,1,20,9,2,4,2,4,2,2,6,-2,-2,22,2,2,12,1,5,1,2,3,1,42,0
"2561",403484,1,1,65,13,1,1,1,1,6,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"2562",403491,1,1,32,12,2,-7,-7,-7,1,1,2,-2,-2,22,1,1,12,1,3,1,1,3,1,42,0
"2563",403495,2,1,60,11,2,2,1,2,2,1,1,1,1,29,1,1,12,1,2,1,2,2,1,1,1
"2564",403498,2,6,63,10,1,2,1,1,3,1,1,1,1,29,1,1,12,1,3,1,2,2,1,1,1
"2565",403499,2,5,28,10,2,4,1,2,2,1,2,0,-2,22,2,1,12,1,3,1,2,3,1,42,0
"2566",403500,1,1,42,14,1,2,1,1,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"2567",403501,2,1,60,9,2,1,1,2,3,5,4,-2,-2,22,1,1,12,1,2,1,2,1,1,42,0
"2568",403502,1,5,33,9,2,-6,-6,-6,99,1,2,-2,-2,22,1,1,12,1,3,1,5,3,1,42,0
"2569",403503,2,1,57,13,2,2,1,2,2,1,1,0,-2,22,2,1,12,1,2,1,5,2,1,42,1
"2570",403505,2,1,76,13,1,1,1,2,6,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"2571",403508,2,1,62,10,1,1,1,1,7,2,7,1,2,29,1,1,12,1,7,1,7,1,1,2,1
"2572",403510,2,1,31,13,1,2,1,2,7,2,7,1,2,30,1,1,13,1,5,1,7,1,1,2,1
"2573",403511,1,5,18,9,1,4,2,3,99,3,4,0,-2,22,2,1,9,1,5,1,5,3,1,42,0
"2574",403512,2,6,34,14,1,1,1,2,2,3,3,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"2575",403513,1,1,46,13,1,-7,-7,-7,5,2,6,-2,-2,30,1,1,12,1,5,1,6,3,1,42,1
"2576",403515,1,1,39,13,1,1,1,2,5,2,6,0,-2,22,2,1,12,1,5,1,6,3,1,42,1
"2577",403517,1,1,54,10,2,1,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"2578",403519,1,1,63,10,2,3,1,1,3,1,2,1,1,30,1,1,12,1,3,1,2,2,1,42,1
"2579",403523,2,1,35,10,1,2,2,2,3,3,3,1,4,22,2,1,12,1,3,1,2,1,1,42,1
"2580",403527,1,1,32,13,1,1,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"2581",403528,1,1,30,10,2,4,2,3,1,3,5,-2,-2,22,2,1,12,1,5,1,2,3,1,42,0
"2582",403535,2,1,30,13,1,1,1,3,6,3,5,1,5,30,1,1,12,1,5,1,7,1,1,2,1
"2583",403537,1,1,31,9,1,2,1,3,99,3,3,0,-2,22,2,1,12,1,3,1,5,2,1,42,1
"2584",403538,2,1,26,9,2,4,1,2,4,1,1,1,1,24,1,1,12,1,3,1,5,1,1,1,1
"2585",403540,2,1,42,9,2,1,1,3,99,1,1,1,1,29,1,1,12,1,2,1,5,1,1,42,1
"2586",403541,1,3,68,13,1,2,1,2,4,1,1,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"2587",403546,2,1,65,14,2,2,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,2,1,1,1
"2588",403550,2,2,49,10,1,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"2589",403552,2,1,66,10,1,-6,-6,-6,4,1,2,-2,-2,30,1,1,12,1,3,1,5,3,1,42,1
"2590",403553,1,1,37,13,2,-6,-6,-6,3,3,3,-2,-2,30,1,1,12,1,3,1,5,3,1,42,0
"2591",403554,1,1,22,10,2,1,1,2,5,2,7,0,-2,22,2,1,12,1,7,1,2,3,1,42,1
"2592",403560,2,1,36,11,1,1,1,2,6,2,6,-2,-2,22,1,1,12,1,5,1,7,1,1,42,1
"2593",403563,2,1,28,14,1,1,1,3,99,5,4,1,1,30,1,1,12,1,3,1,7,1,1,42,1
"2594",403567,2,1,58,13,2,1,2,2,4,3,3,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"2595",403570,1,1,60,13,1,1,2,4,5,2,7,1,2,30,2,1,12,1,7,1,5,1,1,2,1
"2596",403571,2,2,35,13,2,4,1,3,3,3,3,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"2597",403573,2,2,47,10,1,1,2,3,99,1,1,1,1,29,2,1,12,1,2,1,2,1,1,42,1
"2598",403577,2,6,39,11,2,2,1,2,99,5,3,1,1,29,1,1,12,1,3,1,5,2,1,42,1
"2599",403578,2,1,53,10,2,1,1,2,4,1,1,1,1,29,1,1,12,1,3,1,2,1,1,1,1
"2600",403579,2,1,53,10,2,2,1,3,4,3,4,-2,-2,24,1,2,12,1,3,3,5,2,1,42,0
"2601",403581,2,1,46,10,1,1,1,2,5,2,6,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"2602",403593,1,1,30,10,1,1,2,3,5,2,7,1,5,30,2,1,12,1,7,1,6,1,1,2,1
"2603",403599,2,2,42,9,2,4,1,3,99,1,1,0,-2,24,2,2,12,1,2,1,5,3,1,42,1
"2604",403600,2,1,53,14,1,4,1,2,99,1,1,0,-2,30,2,1,12,1,2,1,5,3,1,42,1
"2605",403603,1,1,31,13,2,4,1,2,2,1,2,1,1,30,1,1,12,1,3,1,2,2,1,42,1
"2606",403605,1,1,71,9,2,-6,-6,-6,4,3,4,-2,-2,25,1,1,12,1,2,1,5,3,1,42,0
"2607",403606,-9,-2,-9,14,1,1,1,3,4,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"2608",403609,2,1,60,12,1,1,1,1,4,2,6,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"2609",403612,1,1,41,10,2,1,1,2,6,2,6,0,-2,22,2,1,12,1,5,1,2,3,1,42,0
"2610",403616,1,1,23,10,1,2,1,3,6,2,7,1,2,35,1,1,12,1,5,1,7,1,1,2,1
"2611",403617,1,1,38,14,2,3,1,2,5,3,5,0,-2,30,2,1,12,1,5,1,6,3,1,42,1
"2612",403620,2,1,39,13,1,1,1,3,4,1,2,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"2613",403623,1,2,35,10,2,4,1,2,3,3,3,1,3,24,1,1,12,1,3,1,2,1,1,42,1
"2614",403624,1,1,20,12,1,2,1,1,5,3,5,1,2,28,1,1,13,1,5,1,7,1,1,2,1
"2615",403625,1,5,51,5,1,1,1,2,4,5,4,1,1,24,1,1,12,1,3,1,5,1,1,42,1
"2616",403626,2,1,71,12,1,1,2,2,5,3,5,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"2617",403630,1,1,25,16,1,1,1,2,5,1,2,1,3,30,1,1,12,1,3,1,6,1,1,42,1
"2618",403634,2,1,70,14,2,4,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,42,1
"2619",403635,2,1,38,13,1,3,1,2,2,1,2,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"2620",403640,2,1,28,12,2,2,2,3,4,3,3,-2,-2,22,2,1,12,1,3,2,5,3,1,42,0
"2621",403644,1,1,32,14,1,1,1,2,4,2,6,0,-2,30,2,1,12,1,5,1,5,3,1,42,1
"2622",403649,1,1,46,9,1,-7,-7,-7,4,3,3,-2,-2,30,1,1,12,1,3,1,5,2,1,1,1
"2623",403650,1,1,33,13,2,2,1,3,4,3,5,0,-2,25,2,1,12,1,5,3,5,3,1,42,0
"2624",403653,2,1,58,9,1,1,2,3,99,2,7,1,2,29,2,1,12,1,7,1,7,1,1,2,1
"2625",403658,2,1,79,9,1,1,2,2,6,1,1,1,1,22,2,1,12,1,1,1,7,1,1,1,1
"2626",403660,2,1,40,14,2,2,1,2,5,2,6,1,1,30,1,1,12,1,5,1,2,1,1,42,1
"2627",403661,1,1,66,14,2,1,1,1,6,2,7,1,2,35,1,1,12,1,7,1,7,1,1,2,1
"2628",403669,2,1,69,14,2,4,1,1,1,1,1,1,1,30,1,1,12,1,1,1,1,1,1,42,1
"2629",403670,2,5,46,13,1,4,1,3,4,5,5,1,1,30,1,1,12,1,5,1,5,1,1,42,1
"2630",403672,1,1,38,11,1,1,1,3,4,2,7,1,2,28,1,1,12,1,5,1,5,1,1,2,1
"2631",403675,1,5,50,10,2,-9,1,3,4,1,1,0,-2,24,2,2,12,1,2,1,5,3,1,42,0
"2632",403678,1,6,32,9,2,2,2,2,99,3,4,-2,-2,25,1,1,12,1,5,1,5,3,1,42,0
"2633",403679,2,5,26,13,2,-6,-6,-6,3,3,3,-2,-2,30,1,1,12,1,3,3,5,3,1,42,0
"2634",403682,1,1,68,14,2,1,1,1,3,3,3,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"2635",403683,2,2,22,9,2,6,1,2,2,3,4,-2,-2,24,1,1,12,1,5,1,2,2,1,42,0
"2636",403684,1,6,56,8,1,4,1,2,5,3,5,1,3,22,1,1,12,1,5,1,5,1,1,42,1
"2637",403685,1,1,55,13,1,1,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"2638",403688,1,2,64,9,2,4,2,2,4,3,4,0,-2,25,2,1,12,1,2,1,5,3,1,42,0
"2639",403690,2,1,61,14,1,-7,-7,-7,99,3,5,-2,-2,-1,1,1,12,1,5,1,5,1,1,42,1
"2640",403693,2,1,54,9,1,1,1,2,4,2,6,0,-2,22,2,1,12,1,5,1,5,3,1,42,1
"2641",403696,2,1,36,14,1,1,1,3,5,2,6,0,-2,30,2,1,12,1,5,3,6,3,1,42,1
"2642",403697,2,2,20,13,1,4,1,3,4,1,1,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"2643",403698,1,1,69,15,2,1,1,1,4,3,5,1,2,35,1,1,12,1,5,1,7,1,1,42,1
"2644",403704,1,1,27,15,1,3,1,2,3,1,2,-2,-2,30,1,1,12,1,3,1,2,1,1,42,1
"2645",403706,2,1,86,9,2,1,1,3,99,2,6,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"2646",403707,2,1,57,9,2,4,1,2,4,1,1,1,1,24,1,1,12,1,3,1,5,2,1,1,1
